"sentenceid","speechno","language","_golden","subsidy_scale","subsidy_scale_gold","subsidy_scale_gold_reason","screener","sentence_text","pre_sentence","post_sentence"
1011,1,"FR","","","","",FALSE,"C’est évidemment complètement faux.","Aucun des arguments en faveur de cette proposition ne peut être sérieusement pris en considération parce qu’ils sont tous faux. Prenons par exemple l’argument selon lequel le régime d’aides d’État adopté en 2002, qui est sur le point d’expirer, était un dispositif d’élimination progressive pour les mines de charbon.","C’était un dispositif de remplacement. Je suis bien placé pour le savoir, puisque j’étais là et qu’en 2002 j’étais rapporteur pour le Parlement."
1012,1,"FR","","","","",FALSE,"C’était un dispositif de remplacement.","Prenons par exemple l’argument selon lequel le régime d’aides d’État adopté en 2002, qui est sur le point d’expirer, était un dispositif d’élimination progressive pour les mines de charbon. C’est évidemment complètement faux.","Je suis bien placé pour le savoir, puisque j’étais là et qu’en 2002 j’étais rapporteur pour le Parlement. C’était au moment de l’expiration, au bout de cinquante ans, du traité établissant la Communauté européenne du charbon et de l’acier (CECA) un autre dispositif étant alors devenu nécessaire pour y succéder, non seulement en matière d’aides, mais également pour d’autres questions."
1013,1,"FR","","","","",FALSE,"Je suis bien placé pour le savoir, puisque j’étais là et qu’en 2002 j’étais rapporteur pour le Parlement.","C’est évidemment complètement faux. C’était un dispositif de remplacement.","C’était au moment de l’expiration, au bout de cinquante ans, du traité établissant la Communauté européenne du charbon et de l’acier (CECA) un autre dispositif étant alors devenu nécessaire pour y succéder, non seulement en matière d’aides, mais également pour d’autres questions. S’il s’était agi d’un dispositif d’élimination progressive, que serait-il advenu, par exemple, des actifs de la CECA?"
1014,1,"FR","","","","",FALSE,"C’était au moment de l’expiration, au bout de cinquante ans, du traité établissant la Communauté européenne du charbon et de l’acier (CECA) un autre dispositif étant alors devenu nécessaire pour y succéder, non seulement en matière d’aides, mais également pour d’autres questions.","C’était un dispositif de remplacement. Je suis bien placé pour le savoir, puisque j’étais là et qu’en 2002 j’étais rapporteur pour le Parlement.","S’il s’était agi d’un dispositif d’élimination progressive, que serait-il advenu, par exemple, des actifs de la CECA? Ce n’était pas un dispositif d’élimination progressive, c’était un dispositif de remplacement."
1015,1,"FR","","","","",FALSE,"S’il s’était agi d’un dispositif d’élimination progressive, que serait-il advenu, par exemple, des actifs de la CECA?","Je suis bien placé pour le savoir, puisque j’étais là et qu’en 2002 j’étais rapporteur pour le Parlement. C’était au moment de l’expiration, au bout de cinquante ans, du traité établissant la Communauté européenne du charbon et de l’acier (CECA) un autre dispositif étant alors devenu nécessaire pour y succéder, non seulement en matière d’aides, mais également pour d’autres questions.","Ce n’était pas un dispositif d’élimination progressive, c’était un dispositif de remplacement. À l’époque, nous avons convenu, avec raison, d’une durée de huit ans pour ce dispositif de remplacement, après quoi nous examinerions à nouveau la question."
1016,1,"FR","","","","",FALSE,"Ce n’était pas un dispositif d’élimination progressive, c’était un dispositif de remplacement.","C’était au moment de l’expiration, au bout de cinquante ans, du traité établissant la Communauté européenne du charbon et de l’acier (CECA) un autre dispositif étant alors devenu nécessaire pour y succéder, non seulement en matière d’aides, mais également pour d’autres questions. S’il s’était agi d’un dispositif d’élimination progressive, que serait-il advenu, par exemple, des actifs de la CECA?","À l’époque, nous avons convenu, avec raison, d’une durée de huit ans pour ce dispositif de remplacement, après quoi nous examinerions à nouveau la question. Par conséquent, cet argument est incorrect."
1017,1,"FR","","","","",FALSE,"À l’époque, nous avons convenu, avec raison, d’une durée de huit ans pour ce dispositif de remplacement, après quoi nous examinerions à nouveau la question.","S’il s’était agi d’un dispositif d’élimination progressive, que serait-il advenu, par exemple, des actifs de la CECA? Ce n’était pas un dispositif d’élimination progressive, c’était un dispositif de remplacement.","Par conséquent, cet argument est incorrect. Le deuxième argument présenté est la question de la durabilité."
1018,1,"FR","","","","",FALSE,"Par conséquent, cet argument est incorrect.","Ce n’était pas un dispositif d’élimination progressive, c’était un dispositif de remplacement. À l’époque, nous avons convenu, avec raison, d’une durée de huit ans pour ce dispositif de remplacement, après quoi nous examinerions à nouveau la question.","Le deuxième argument présenté est la question de la durabilité. Nous sommes tous en faveur de la durabilité et nous savons que le charbon produit, bien évidemment, d’importantes quantités d’émissions de CO2. Toutefois, une décision prise par la Commission ne peut abolir les lois de la science."
1019,1,"FR","","","","",FALSE,"Le deuxième argument présenté est la question de la durabilité.","À l’époque, nous avons convenu, avec raison, d’une durée de huit ans pour ce dispositif de remplacement, après quoi nous examinerions à nouveau la question. Par conséquent, cet argument est incorrect.","Nous sommes tous en faveur de la durabilité et nous savons que le charbon produit, bien évidemment, d’importantes quantités d’émissions de CO2. Toutefois, une décision prise par la Commission ne peut abolir les lois de la science. Que va-t-il se passer ensuite?"
1020,1,"FR","","","","",FALSE,"Nous sommes tous en faveur de la durabilité et nous savons que le charbon produit, bien évidemment, d’importantes quantités d’émissions de CO2. Toutefois, une décision prise par la Commission ne peut abolir les lois de la science.","Par conséquent, cet argument est incorrect. Le deuxième argument présenté est la question de la durabilité.","Que va-t-il se passer ensuite? Le charbon domestique sera remplacé par du charbon importé."
1021,1,"FR","","","","",FALSE,"Que va-t-il se passer ensuite?","Le deuxième argument présenté est la question de la durabilité. Nous sommes tous en faveur de la durabilité et nous savons que le charbon produit, bien évidemment, d’importantes quantités d’émissions de CO2. Toutefois, une décision prise par la Commission ne peut abolir les lois de la science.","Le charbon domestique sera remplacé par du charbon importé. Un point c’est tout."
1022,1,"FR","","","","",FALSE,"Le charbon domestique sera remplacé par du charbon importé.","Nous sommes tous en faveur de la durabilité et nous savons que le charbon produit, bien évidemment, d’importantes quantités d’émissions de CO2. Toutefois, une décision prise par la Commission ne peut abolir les lois de la science. Que va-t-il se passer ensuite?","Un point c’est tout. Le charbon importé émet exactement la même quantité de CO2 que le charbon domestique."
1023,1,"FR","","","","",FALSE,"Un point c’est tout.","Que va-t-il se passer ensuite? Le charbon domestique sera remplacé par du charbon importé.","Le charbon importé émet exactement la même quantité de CO2 que le charbon domestique. Le problème, c’est tout simplement que si nous n’avons plus de points de référence, nous ne pourrons plus les utiliser pour développer de nouvelles technologies de pointe pour l’exploitation minière et les centrales électriques."
1024,1,"FR","","","","",FALSE,"Le charbon importé émet exactement la même quantité de CO2 que le charbon domestique.","Le charbon domestique sera remplacé par du charbon importé. Un point c’est tout.","Le problème, c’est tout simplement que si nous n’avons plus de points de référence, nous ne pourrons plus les utiliser pour développer de nouvelles technologies de pointe pour l’exploitation minière et les centrales électriques. L’Europe est un leader dans ce domaine et elle possède un avantage à l’exportation."
1025,1,"FR","","","","",FALSE,"Le problème, c’est tout simplement que si nous n’avons plus de points de référence, nous ne pourrons plus les utiliser pour développer de nouvelles technologies de pointe pour l’exploitation minière et les centrales électriques.","Un point c’est tout. Le charbon importé émet exactement la même quantité de CO2 que le charbon domestique.","L’Europe est un leader dans ce domaine et elle possède un avantage à l’exportation. Je pense que nous ne devrions pas y renoncer."
1026,1,"FR","","","","",FALSE,"L’Europe est un leader dans ce domaine et elle possède un avantage à l’exportation.","Le charbon importé émet exactement la même quantité de CO2 que le charbon domestique. Le problème, c’est tout simplement que si nous n’avons plus de points de référence, nous ne pourrons plus les utiliser pour développer de nouvelles technologies de pointe pour l’exploitation minière et les centrales électriques.","Je pense que nous ne devrions pas y renoncer. Le troisième argument, c’est que les aides sont néfastes et qu’il serait plus utile de dépenser l’argent à d’autres fins."
1027,1,"FR","","","","",FALSE,"Je pense que nous ne devrions pas y renoncer.","Le problème, c’est tout simplement que si nous n’avons plus de points de référence, nous ne pourrons plus les utiliser pour développer de nouvelles technologies de pointe pour l’exploitation minière et les centrales électriques. L’Europe est un leader dans ce domaine et elle possède un avantage à l’exportation.","Le troisième argument, c’est que les aides sont néfastes et qu’il serait plus utile de dépenser l’argent à d’autres fins. Il est impossible dire quoi que ce soit contre cet argument ou contre l’attitude des partisans radicaux du marché."
1028,1,"FR","","","","",FALSE,"Le troisième argument, c’est que les aides sont néfastes et qu’il serait plus utile de dépenser l’argent à d’autres fins.","L’Europe est un leader dans ce domaine et elle possède un avantage à l’exportation. Je pense que nous ne devrions pas y renoncer.","Il est impossible dire quoi que ce soit contre cet argument ou contre l’attitude des partisans radicaux du marché. On ne peut pas s’opposer à une idéologie avec des faits."
1029,1,"FR","","","","",FALSE,"Il est impossible dire quoi que ce soit contre cet argument ou contre l’attitude des partisans radicaux du marché.","Je pense que nous ne devrions pas y renoncer. Le troisième argument, c’est que les aides sont néfastes et qu’il serait plus utile de dépenser l’argent à d’autres fins.","On ne peut pas s’opposer à une idéologie avec des faits. Toutefois, la déclaration selon laquelle ce serait trop cher, par exemple, devrait être examinée à la lumière de ce que cela signifierait réellement si l’on fermait brusquement les mines, et 2014 serait un arrêt brutal."
1030,1,"FR","","","","",FALSE,"On ne peut pas s’opposer à une idéologie avec des faits.","Le troisième argument, c’est que les aides sont néfastes et qu’il serait plus utile de dépenser l’argent à d’autres fins. Il est impossible dire quoi que ce soit contre cet argument ou contre l’attitude des partisans radicaux du marché.","Toutefois, la déclaration selon laquelle ce serait trop cher, par exemple, devrait être examinée à la lumière de ce que cela signifierait réellement si l’on fermait brusquement les mines, et 2014 serait un arrêt brutal. Cela signifierait une augmentation des coûts de la lutte contre le chômage et, surtout, des coûts à long terme liés à la fermeture des puits."
1031,1,"FR","","","","",FALSE,"Toutefois, la déclaration selon laquelle ce serait trop cher, par exemple, devrait être examinée à la lumière de ce que cela signifierait réellement si l’on fermait brusquement les mines, et 2014 serait un arrêt brutal.","Il est impossible dire quoi que ce soit contre cet argument ou contre l’attitude des partisans radicaux du marché. On ne peut pas s’opposer à une idéologie avec des faits.","Cela signifierait une augmentation des coûts de la lutte contre le chômage et, surtout, des coûts à long terme liés à la fermeture des puits. C’est un sujet très difficile et très complexe."
1032,1,"FR","","","","",FALSE,"Cela signifierait une augmentation des coûts de la lutte contre le chômage et, surtout, des coûts à long terme liés à la fermeture des puits.","On ne peut pas s’opposer à une idéologie avec des faits. Toutefois, la déclaration selon laquelle ce serait trop cher, par exemple, devrait être examinée à la lumière de ce que cela signifierait réellement si l’on fermait brusquement les mines, et 2014 serait un arrêt brutal.","C’est un sujet très difficile et très complexe. Les coûts à long terme de fermeture des puits continuent à courir pendant des années et même des décennies après la fermeture définitive des mines de charbon."
1033,1,"FR","","","","",FALSE,"C’est un sujet très difficile et très complexe.","Toutefois, la déclaration selon laquelle ce serait trop cher, par exemple, devrait être examinée à la lumière de ce que cela signifierait réellement si l’on fermait brusquement les mines, et 2014 serait un arrêt brutal. Cela signifierait une augmentation des coûts de la lutte contre le chômage et, surtout, des coûts à long terme liés à la fermeture des puits.","Les coûts à long terme de fermeture des puits continuent à courir pendant des années et même des décennies après la fermeture définitive des mines de charbon. Les coûts doivent être payés avec l’argent des contribuables."
1034,1,"FR","","","","",FALSE,"Les coûts à long terme de fermeture des puits continuent à courir pendant des années et même des décennies après la fermeture définitive des mines de charbon.","Cela signifierait une augmentation des coûts de la lutte contre le chômage et, surtout, des coûts à long terme liés à la fermeture des puits. C’est un sujet très difficile et très complexe.","Les coûts doivent être payés avec l’argent des contribuables. Toutefois, certains États membres ont mis sur pied un système qui garantit que l’État n’est pas responsable de ces coûts."
1035,1,"FR","","","","",FALSE,"Les coûts doivent être payés avec l’argent des contribuables.","C’est un sujet très difficile et très complexe. Les coûts à long terme de fermeture des puits continuent à courir pendant des années et même des décennies après la fermeture définitive des mines de charbon.","Toutefois, certains États membres ont mis sur pied un système qui garantit que l’État n’est pas responsable de ces coûts. Par conséquent, cet argument ne tient pas la route non plus."
1036,1,"FR","","","","",FALSE,"Toutefois, certains États membres ont mis sur pied un système qui garantit que l’État n’est pas responsable de ces coûts.","Les coûts à long terme de fermeture des puits continuent à courir pendant des années et même des décennies après la fermeture définitive des mines de charbon. Les coûts doivent être payés avec l’argent des contribuables.","Par conséquent, cet argument ne tient pas la route non plus. C’est pourquoi je recommande que vous réfléchissiez encore à cela dès que possible et que vous prêtiez attention à ce qui est dit dans l’évaluation d’impact."
1037,1,"FR","","","","",FALSE,"Par conséquent, cet argument ne tient pas la route non plus.","Les coûts doivent être payés avec l’argent des contribuables. Toutefois, certains États membres ont mis sur pied un système qui garantit que l’État n’est pas responsable de ces coûts.","C’est pourquoi je recommande que vous réfléchissiez encore à cela dès que possible et que vous prêtiez attention à ce qui est dit dans l’évaluation d’impact. Sinon, il en résultera des distorsions régionales et sociopolitiques, ce que nous ne voulons pas."
1038,1,"FR","","","","",FALSE,"C’est pourquoi je recommande que vous réfléchissiez encore à cela dès que possible et que vous prêtiez attention à ce qui est dit dans l’évaluation d’impact.","Toutefois, certains États membres ont mis sur pied un système qui garantit que l’État n’est pas responsable de ces coûts. Par conséquent, cet argument ne tient pas la route non plus.","Sinon, il en résultera des distorsions régionales et sociopolitiques, ce que nous ne voulons pas. C’est pourquoi la proposition de l’année 2018 est de la plus haute importance."
1039,1,"FR","","","","",FALSE,"Sinon, il en résultera des distorsions régionales et sociopolitiques, ce que nous ne voulons pas.","Par conséquent, cet argument ne tient pas la route non plus. C’est pourquoi je recommande que vous réfléchissiez encore à cela dès que possible et que vous prêtiez attention à ce qui est dit dans l’évaluation d’impact.","C’est pourquoi la proposition de l’année 2018 est de la plus haute importance."
1040,1,"FR","","","","",FALSE,"C’est pourquoi la proposition de l’année 2018 est de la plus haute importance.","C’est pourquoi je recommande que vous réfléchissiez encore à cela dès que possible et que vous prêtiez attention à ce qui est dit dans l’évaluation d’impact. Sinon, il en résultera des distorsions régionales et sociopolitiques, ce que nous ne voulons pas.",""
2001,2,"FR","","","","",FALSE,"Madame la Présidente, merci beaucoup à M Rapkay pour son rapport au nom de la commission des affaires économiques et monétaires du Parlement.","","La Commission a analysé minutieusement et avec grand intérêt tant le rapport que les amendements déposés pour ce débat, et nous avons pris note du fait que le rapport plaide spécifiquement pour un report jusqu’en 2018 de l’échéance de fermeture des mines de charbon qui ne sont pas compétitives. La Commission est également au courant que, lors des récents débats qui ont eu lieu au comité des représentants permanents (Coreper), la majorité s’est prononcée pour le report de l’échéance à 2018, comme le rapport de M Rapkay le suggère."
2002,2,"FR","","","","",FALSE,"La Commission a analysé minutieusement et avec grand intérêt tant le rapport que les amendements déposés pour ce débat, et nous avons pris note du fait que le rapport plaide spécifiquement pour un report jusqu’en 2018 de l’échéance de fermeture des mines de charbon qui ne sont pas compétitives.","Madame la Présidente, merci beaucoup à M Rapkay pour son rapport au nom de la commission des affaires économiques et monétaires du Parlement.","La Commission est également au courant que, lors des récents débats qui ont eu lieu au comité des représentants permanents (Coreper), la majorité s’est prononcée pour le report de l’échéance à 2018, comme le rapport de M Rapkay le suggère. Quand nous avons préparé la proposition de règlement et analysé cette situation, nous, à la Commission, étions évidemment pleinement conscients de l’impact social et régional de la fermeture des mines de charbon dans certaines régions de l’UE."
2003,2,"FR","","","","",FALSE,"La Commission est également au courant que, lors des récents débats qui ont eu lieu au comité des représentants permanents (Coreper), la majorité s’est prononcée pour le report de l’échéance à 2018, comme le rapport de M Rapkay le suggère.","Madame la Présidente, merci beaucoup à M Rapkay pour son rapport au nom de la commission des affaires économiques et monétaires du Parlement. La Commission a analysé minutieusement et avec grand intérêt tant le rapport que les amendements déposés pour ce débat, et nous avons pris note du fait que le rapport plaide spécifiquement pour un report jusqu’en 2018 de l’échéance de fermeture des mines de charbon qui ne sont pas compétitives.","Quand nous avons préparé la proposition de règlement et analysé cette situation, nous, à la Commission, étions évidemment pleinement conscients de l’impact social et régional de la fermeture des mines de charbon dans certaines régions de l’UE. Toutefois, en élaborant le règlement, nous avons également pris en considération le fait que certaines de ces mines ne sont pas compétitives et qu’elles n’ont survécu jusqu’ici que grâce à de constantes injections d’argent et de subventions publiques."
2004,2,"FR","","","","",FALSE,"Quand nous avons préparé la proposition de règlement et analysé cette situation, nous, à la Commission, étions évidemment pleinement conscients de l’impact social et régional de la fermeture des mines de charbon dans certaines régions de l’UE.","La Commission a analysé minutieusement et avec grand intérêt tant le rapport que les amendements déposés pour ce débat, et nous avons pris note du fait que le rapport plaide spécifiquement pour un report jusqu’en 2018 de l’échéance de fermeture des mines de charbon qui ne sont pas compétitives. La Commission est également au courant que, lors des récents débats qui ont eu lieu au comité des représentants permanents (Coreper), la majorité s’est prononcée pour le report de l’échéance à 2018, comme le rapport de M Rapkay le suggère.","Toutefois, en élaborant le règlement, nous avons également pris en considération le fait que certaines de ces mines ne sont pas compétitives et qu’elles n’ont survécu jusqu’ici que grâce à de constantes injections d’argent et de subventions publiques. Par conséquent, dans notre proposition de règlement, nous avons autorisé les États membres à octroyer des aides opérationnelles supplémentaires mais, dans ce cas, dans le but spécifique de faciliter la fermeture progressive des mines qui ne sont pas compétitives."
2005,2,"FR","","","","",FALSE,"Toutefois, en élaborant le règlement, nous avons également pris en considération le fait que certaines de ces mines ne sont pas compétitives et qu’elles n’ont survécu jusqu’ici que grâce à de constantes injections d’argent et de subventions publiques.","La Commission est également au courant que, lors des récents débats qui ont eu lieu au comité des représentants permanents (Coreper), la majorité s’est prononcée pour le report de l’échéance à 2018, comme le rapport de M Rapkay le suggère. Quand nous avons préparé la proposition de règlement et analysé cette situation, nous, à la Commission, étions évidemment pleinement conscients de l’impact social et régional de la fermeture des mines de charbon dans certaines régions de l’UE.","Par conséquent, dans notre proposition de règlement, nous avons autorisé les États membres à octroyer des aides opérationnelles supplémentaires mais, dans ce cas, dans le but spécifique de faciliter la fermeture progressive des mines qui ne sont pas compétitives. Je voudrais discuter trois points qui sont exposés dans le rapport."
2006,2,"FR","","","","",FALSE,"Par conséquent, dans notre proposition de règlement, nous avons autorisé les États membres à octroyer des aides opérationnelles supplémentaires mais, dans ce cas, dans le but spécifique de faciliter la fermeture progressive des mines qui ne sont pas compétitives.","Quand nous avons préparé la proposition de règlement et analysé cette situation, nous, à la Commission, étions évidemment pleinement conscients de l’impact social et régional de la fermeture des mines de charbon dans certaines régions de l’UE. Toutefois, en élaborant le règlement, nous avons également pris en considération le fait que certaines de ces mines ne sont pas compétitives et qu’elles n’ont survécu jusqu’ici que grâce à de constantes injections d’argent et de subventions publiques.","Je voudrais discuter trois points qui sont exposés dans le rapport. Premièrement, la proposition d’octroyer des aides opérationnelles ou de consentir des investissements afin de rendre les mines compétitives."
2007,2,"FR","","","","",FALSE,"Je voudrais discuter trois points qui sont exposés dans le rapport.","Toutefois, en élaborant le règlement, nous avons également pris en considération le fait que certaines de ces mines ne sont pas compétitives et qu’elles n’ont survécu jusqu’ici que grâce à de constantes injections d’argent et de subventions publiques. Par conséquent, dans notre proposition de règlement, nous avons autorisé les États membres à octroyer des aides opérationnelles supplémentaires mais, dans ce cas, dans le but spécifique de faciliter la fermeture progressive des mines qui ne sont pas compétitives.","Premièrement, la proposition d’octroyer des aides opérationnelles ou de consentir des investissements afin de rendre les mines compétitives. Il y avait déjà une disposition similaire dans le précédent règlement concernant les aides au secteur."
2008,2,"FR","","","","",FALSE,"Premièrement, la proposition d’octroyer des aides opérationnelles ou de consentir des investissements afin de rendre les mines compétitives.","Par conséquent, dans notre proposition de règlement, nous avons autorisé les États membres à octroyer des aides opérationnelles supplémentaires mais, dans ce cas, dans le but spécifique de faciliter la fermeture progressive des mines qui ne sont pas compétitives. Je voudrais discuter trois points qui sont exposés dans le rapport.","Il y avait déjà une disposition similaire dans le précédent règlement concernant les aides au secteur. Or, le précédent règlement a largement échoué à produire les effets recherchés et, plutôt que de guider les mines de charbon sur la voie de la profitabilité il a créé, dans une certaine mesure, un aléa moral."
2009,2,"FR","","","","",FALSE,"Il y avait déjà une disposition similaire dans le précédent règlement concernant les aides au secteur.","Je voudrais discuter trois points qui sont exposés dans le rapport. Premièrement, la proposition d’octroyer des aides opérationnelles ou de consentir des investissements afin de rendre les mines compétitives.","Or, le précédent règlement a largement échoué à produire les effets recherchés et, plutôt que de guider les mines de charbon sur la voie de la profitabilité il a créé, dans une certaine mesure, un aléa moral. Les mines ont été subventionnées dans le vain espoir de parvenir à la profitabilité."
2010,2,"FR","","","","",FALSE,"Or, le précédent règlement a largement échoué à produire les effets recherchés et, plutôt que de guider les mines de charbon sur la voie de la profitabilité il a créé, dans une certaine mesure, un aléa moral.","Premièrement, la proposition d’octroyer des aides opérationnelles ou de consentir des investissements afin de rendre les mines compétitives. Il y avait déjà une disposition similaire dans le précédent règlement concernant les aides au secteur.","Les mines ont été subventionnées dans le vain espoir de parvenir à la profitabilité. Or, nous devons maintenant en assumer les conséquences: nous devons prolonger ce système spécial appliqué à la production houillère parce que les mines concernées ne sont toujours pas compétitives et qu’elles n’ont pas été fermées."
2011,2,"FR","","","","",FALSE,"Les mines ont été subventionnées dans le vain espoir de parvenir à la profitabilité.","Il y avait déjà une disposition similaire dans le précédent règlement concernant les aides au secteur. Or, le précédent règlement a largement échoué à produire les effets recherchés et, plutôt que de guider les mines de charbon sur la voie de la profitabilité il a créé, dans une certaine mesure, un aléa moral.","Or, nous devons maintenant en assumer les conséquences: nous devons prolonger ce système spécial appliqué à la production houillère parce que les mines concernées ne sont toujours pas compétitives et qu’elles n’ont pas été fermées. De toute manière, les mines dont les perspectives de rentabilité sont crédibles n’ont pas besoin d’aides d’État et peuvent obtenir les capitaux nécessaires auprès des marchés financiers ou de capitaux."
2012,2,"FR","","","","",FALSE,"Or, nous devons maintenant en assumer les conséquences: nous devons prolonger ce système spécial appliqué à la production houillère parce que les mines concernées ne sont toujours pas compétitives et qu’elles n’ont pas été fermées.","Or, le précédent règlement a largement échoué à produire les effets recherchés et, plutôt que de guider les mines de charbon sur la voie de la profitabilité il a créé, dans une certaine mesure, un aléa moral. Les mines ont été subventionnées dans le vain espoir de parvenir à la profitabilité.","De toute manière, les mines dont les perspectives de rentabilité sont crédibles n’ont pas besoin d’aides d’État et peuvent obtenir les capitaux nécessaires auprès des marchés financiers ou de capitaux. Deuxièmement, je voudrais expliquer pourquoi, dans notre proposition, nous considérons qu’il est nécessaire d’élaborer un plan d’atténuation des effets sur l’environnement."
2013,2,"FR","","","","",FALSE,"De toute manière, les mines dont les perspectives de rentabilité sont crédibles n’ont pas besoin d’aides d’État et peuvent obtenir les capitaux nécessaires auprès des marchés financiers ou de capitaux.","Les mines ont été subventionnées dans le vain espoir de parvenir à la profitabilité. Or, nous devons maintenant en assumer les conséquences: nous devons prolonger ce système spécial appliqué à la production houillère parce que les mines concernées ne sont toujours pas compétitives et qu’elles n’ont pas été fermées.","Deuxièmement, je voudrais expliquer pourquoi, dans notre proposition, nous considérons qu’il est nécessaire d’élaborer un plan d’atténuation des effets sur l’environnement. L’article 3, paragraphe 1, de notre proposition mentionne ce point."
