"sentenceid","speechno","language","_golden","subsidy_scale","subsidy_scale_gold","subsidy_scale_gold_reason","screener","sentence_text","pre_sentence","post_sentence"
1011,1,"GR","","","","",FALSE,"Υπάρχει το επιχείρημα ότι το πρόγραμμα κρατικών ενισχύσεων που υιοθετήθηκε το 2002, το οποίο πρόκειται να λήξει, ήταν μεταβατική ρύθμιση για τον τομέα της εξόρυξης άνθρακα.","Εντούτοις, ενδέχεται επίσης να μην κατανόησαν το περιεχόμενο. Κανένα από τα επιχειρήματα υπέρ της παρούσας πρότασης δεν μπορεί να ληφθεί σοβαρά υπόψη, διότι δεν είναι σωστά.","Φυσικά, κάτι τέτοιο είναι εντελώς λανθασμένο. Επρόκειτο για διάδοχη ρύθμιση."
1012,1,"GR","","","","",FALSE,"Φυσικά, κάτι τέτοιο είναι εντελώς λανθασμένο.","Κανένα από τα επιχειρήματα υπέρ της παρούσας πρότασης δεν μπορεί να ληφθεί σοβαρά υπόψη, διότι δεν είναι σωστά. Υπάρχει το επιχείρημα ότι το πρόγραμμα κρατικών ενισχύσεων που υιοθετήθηκε το 2002, το οποίο πρόκειται να λήξει, ήταν μεταβατική ρύθμιση για τον τομέα της εξόρυξης άνθρακα.","Επρόκειτο για διάδοχη ρύθμιση. Αυτό το γνωρίζω, επειδή ήμουν εκεί και ήμουν ο εισηγητής του Κοινοβουλίου το 2002."
1013,1,"GR","","","","",FALSE,"Επρόκειτο για διάδοχη ρύθμιση.","Υπάρχει το επιχείρημα ότι το πρόγραμμα κρατικών ενισχύσεων που υιοθετήθηκε το 2002, το οποίο πρόκειται να λήξει, ήταν μεταβατική ρύθμιση για τον τομέα της εξόρυξης άνθρακα. Φυσικά, κάτι τέτοιο είναι εντελώς λανθασμένο.","Αυτό το γνωρίζω, επειδή ήμουν εκεί και ήμουν ο εισηγητής του Κοινοβουλίου το 2002. Αυτό συνέβη, όταν έληξε έπειτα από 50 χρόνια η Συνθήκη για την ίδρυση της Ευρωπαϊκής Κοινότητας Άνθρακα και Χάλυβα (ΕΚΑΧ) και χρειαζόταν διάδοχη ρύθμιση, όχι μόνο σε σχέση με τις ενισχύσεις αλλά και για άλλα θέματα."
1014,1,"GR","","","","",FALSE,"Αυτό το γνωρίζω, επειδή ήμουν εκεί και ήμουν ο εισηγητής του Κοινοβουλίου το 2002.","Φυσικά, κάτι τέτοιο είναι εντελώς λανθασμένο. Επρόκειτο για διάδοχη ρύθμιση.","Αυτό συνέβη, όταν έληξε έπειτα από 50 χρόνια η Συνθήκη για την ίδρυση της Ευρωπαϊκής Κοινότητας Άνθρακα και Χάλυβα (ΕΚΑΧ) και χρειαζόταν διάδοχη ρύθμιση, όχι μόνο σε σχέση με τις ενισχύσεις αλλά και για άλλα θέματα. Εάν επρόκειτο για ρύθμιση μεταβατική, τι θα είχε συμβεί, για παράδειγμα, με τα περιουσιακά στοιχεία της ΕΚΑΧ; Δεν επρόκειτο για μεταβατική ρύθμιση αλλά για διάδοχη ρύθμιση."
1015,1,"GR","","","","",FALSE,"Αυτό συνέβη, όταν έληξε έπειτα από 50 χρόνια η Συνθήκη για την ίδρυση της Ευρωπαϊκής Κοινότητας Άνθρακα και Χάλυβα (ΕΚΑΧ) και χρειαζόταν διάδοχη ρύθμιση, όχι μόνο σε σχέση με τις ενισχύσεις αλλά και για άλλα θέματα.","Επρόκειτο για διάδοχη ρύθμιση. Αυτό το γνωρίζω, επειδή ήμουν εκεί και ήμουν ο εισηγητής του Κοινοβουλίου το 2002.","Εάν επρόκειτο για ρύθμιση μεταβατική, τι θα είχε συμβεί, για παράδειγμα, με τα περιουσιακά στοιχεία της ΕΚΑΧ; Δεν επρόκειτο για μεταβατική ρύθμιση αλλά για διάδοχη ρύθμιση. Την περίοδο εκείνη, συμφωνήσαμε δικαιολογημένα σε μια περίοδο οκτώ ετών για αυτήν τη διάδοχη ρύθμιση, έπειτα από την οποία θα εξετάζαμε και πάλι το θέμα."
1016,1,"GR","","","","",FALSE,"Εάν επρόκειτο για ρύθμιση μεταβατική, τι θα είχε συμβεί, για παράδειγμα, με τα περιουσιακά στοιχεία της ΕΚΑΧ; Δεν επρόκειτο για μεταβατική ρύθμιση αλλά για διάδοχη ρύθμιση.","Αυτό το γνωρίζω, επειδή ήμουν εκεί και ήμουν ο εισηγητής του Κοινοβουλίου το 2002. Αυτό συνέβη, όταν έληξε έπειτα από 50 χρόνια η Συνθήκη για την ίδρυση της Ευρωπαϊκής Κοινότητας Άνθρακα και Χάλυβα (ΕΚΑΧ) και χρειαζόταν διάδοχη ρύθμιση, όχι μόνο σε σχέση με τις ενισχύσεις αλλά και για άλλα θέματα.","Την περίοδο εκείνη, συμφωνήσαμε δικαιολογημένα σε μια περίοδο οκτώ ετών για αυτήν τη διάδοχη ρύθμιση, έπειτα από την οποία θα εξετάζαμε και πάλι το θέμα. Ως εκ τούτου, το εν λόγω επιχείρημα είναι λανθασμένο."
1017,1,"GR","","","","",FALSE,"Την περίοδο εκείνη, συμφωνήσαμε δικαιολογημένα σε μια περίοδο οκτώ ετών για αυτήν τη διάδοχη ρύθμιση, έπειτα από την οποία θα εξετάζαμε και πάλι το θέμα.","Αυτό συνέβη, όταν έληξε έπειτα από 50 χρόνια η Συνθήκη για την ίδρυση της Ευρωπαϊκής Κοινότητας Άνθρακα και Χάλυβα (ΕΚΑΧ) και χρειαζόταν διάδοχη ρύθμιση, όχι μόνο σε σχέση με τις ενισχύσεις αλλά και για άλλα θέματα. Εάν επρόκειτο για ρύθμιση μεταβατική, τι θα είχε συμβεί, για παράδειγμα, με τα περιουσιακά στοιχεία της ΕΚΑΧ; Δεν επρόκειτο για μεταβατική ρύθμιση αλλά για διάδοχη ρύθμιση.","Ως εκ τούτου, το εν λόγω επιχείρημα είναι λανθασμένο. Το δεύτερο επιχείρημα που προβλήθηκε είναι το ζήτημα της αειφορίας."
1018,1,"GR","","","","",FALSE,"Ως εκ τούτου, το εν λόγω επιχείρημα είναι λανθασμένο.","Εάν επρόκειτο για ρύθμιση μεταβατική, τι θα είχε συμβεί, για παράδειγμα, με τα περιουσιακά στοιχεία της ΕΚΑΧ; Δεν επρόκειτο για μεταβατική ρύθμιση αλλά για διάδοχη ρύθμιση. Την περίοδο εκείνη, συμφωνήσαμε δικαιολογημένα σε μια περίοδο οκτώ ετών για αυτήν τη διάδοχη ρύθμιση, έπειτα από την οποία θα εξετάζαμε και πάλι το θέμα.","Το δεύτερο επιχείρημα που προβλήθηκε είναι το ζήτημα της αειφορίας. Όλοι είμαστε υπέρ της αειφορίας και γνωρίζουμε ότι ο άνθρακας, φυσικά, παράγει τεράστιες ποσότητες εκπομπών CO2."
1019,1,"GR","","","","",FALSE,"Το δεύτερο επιχείρημα που προβλήθηκε είναι το ζήτημα της αειφορίας.","Την περίοδο εκείνη, συμφωνήσαμε δικαιολογημένα σε μια περίοδο οκτώ ετών για αυτήν τη διάδοχη ρύθμιση, έπειτα από την οποία θα εξετάζαμε και πάλι το θέμα. Ως εκ τούτου, το εν λόγω επιχείρημα είναι λανθασμένο.","Όλοι είμαστε υπέρ της αειφορίας και γνωρίζουμε ότι ο άνθρακας, φυσικά, παράγει τεράστιες ποσότητες εκπομπών CO2. Εντούτοις, μια απόφαση από μέρους της Επιτροπής δεν μπορεί να καταργήσει τους νόμους της επιστήμης."
1020,1,"GR","","","","",FALSE,"Όλοι είμαστε υπέρ της αειφορίας και γνωρίζουμε ότι ο άνθρακας, φυσικά, παράγει τεράστιες ποσότητες εκπομπών CO2.","Ως εκ τούτου, το εν λόγω επιχείρημα είναι λανθασμένο. Το δεύτερο επιχείρημα που προβλήθηκε είναι το ζήτημα της αειφορίας.","Εντούτοις, μια απόφαση από μέρους της Επιτροπής δεν μπορεί να καταργήσει τους νόμους της επιστήμης. Τι θα συμβεί στη συνέχεια; Ο εγχώριος άνθρακας θα αντικατασταθεί από εισαγόμενο άνθρακα."
1021,1,"GR","","","","",FALSE,"Εντούτοις, μια απόφαση από μέρους της Επιτροπής δεν μπορεί να καταργήσει τους νόμους της επιστήμης.","Το δεύτερο επιχείρημα που προβλήθηκε είναι το ζήτημα της αειφορίας. Όλοι είμαστε υπέρ της αειφορίας και γνωρίζουμε ότι ο άνθρακας, φυσικά, παράγει τεράστιες ποσότητες εκπομπών CO2.","Τι θα συμβεί στη συνέχεια; Ο εγχώριος άνθρακας θα αντικατασταθεί από εισαγόμενο άνθρακα. Αυτό είναι το μόνο πράγμα που θα συμβεί."
1022,1,"GR","","","","",FALSE,"Τι θα συμβεί στη συνέχεια; Ο εγχώριος άνθρακας θα αντικατασταθεί από εισαγόμενο άνθρακα.","Όλοι είμαστε υπέρ της αειφορίας και γνωρίζουμε ότι ο άνθρακας, φυσικά, παράγει τεράστιες ποσότητες εκπομπών CO2. Εντούτοις, μια απόφαση από μέρους της Επιτροπής δεν μπορεί να καταργήσει τους νόμους της επιστήμης.","Αυτό είναι το μόνο πράγμα που θα συμβεί. Ο εισαγόμενος άνθρακας παράγει την ίδια ακριβώς ποσότητα CO2 με τον εγχώριο άνθρακα."
1023,1,"GR","","","","",FALSE,"Αυτό είναι το μόνο πράγμα που θα συμβεί.","Εντούτοις, μια απόφαση από μέρους της Επιτροπής δεν μπορεί να καταργήσει τους νόμους της επιστήμης. Τι θα συμβεί στη συνέχεια; Ο εγχώριος άνθρακας θα αντικατασταθεί από εισαγόμενο άνθρακα.","Ο εισαγόμενος άνθρακας παράγει την ίδια ακριβώς ποσότητα CO2 με τον εγχώριο άνθρακα. Το πρόβλημα έγκειται απλώς στο ότι, εάν δεν διαθέτουμε πλέον σημεία αναφοράς, δεν θα είμαστε σε θέση να τα χρησιμοποιήσουμε στην ανάπτυξη νέων τεχνολογιών αιχμής για την εξόρυξη και τους σταθμούς παραγωγής ενέργειας."
1024,1,"GR","","","","",FALSE,"Ο εισαγόμενος άνθρακας παράγει την ίδια ακριβώς ποσότητα CO2 με τον εγχώριο άνθρακα.","Τι θα συμβεί στη συνέχεια; Ο εγχώριος άνθρακας θα αντικατασταθεί από εισαγόμενο άνθρακα. Αυτό είναι το μόνο πράγμα που θα συμβεί.","Το πρόβλημα έγκειται απλώς στο ότι, εάν δεν διαθέτουμε πλέον σημεία αναφοράς, δεν θα είμαστε σε θέση να τα χρησιμοποιήσουμε στην ανάπτυξη νέων τεχνολογιών αιχμής για την εξόρυξη και τους σταθμούς παραγωγής ενέργειας. Η Ευρώπη είναι ηγέτης στον τομέα αυτόν και διαθέτει εξαγωγικό πλεονέκτημα."
1025,1,"GR","","","","",FALSE,"Το πρόβλημα έγκειται απλώς στο ότι, εάν δεν διαθέτουμε πλέον σημεία αναφοράς, δεν θα είμαστε σε θέση να τα χρησιμοποιήσουμε στην ανάπτυξη νέων τεχνολογιών αιχμής για την εξόρυξη και τους σταθμούς παραγωγής ενέργειας.","Αυτό είναι το μόνο πράγμα που θα συμβεί. Ο εισαγόμενος άνθρακας παράγει την ίδια ακριβώς ποσότητα CO2 με τον εγχώριο άνθρακα.","Η Ευρώπη είναι ηγέτης στον τομέα αυτόν και διαθέτει εξαγωγικό πλεονέκτημα. Δεν πιστεύω ότι πρέπει απλώς να το εγκαταλείψουμε."
1026,1,"GR","","","","",FALSE,"Η Ευρώπη είναι ηγέτης στον τομέα αυτόν και διαθέτει εξαγωγικό πλεονέκτημα.","Ο εισαγόμενος άνθρακας παράγει την ίδια ακριβώς ποσότητα CO2 με τον εγχώριο άνθρακα. Το πρόβλημα έγκειται απλώς στο ότι, εάν δεν διαθέτουμε πλέον σημεία αναφοράς, δεν θα είμαστε σε θέση να τα χρησιμοποιήσουμε στην ανάπτυξη νέων τεχνολογιών αιχμής για την εξόρυξη και τους σταθμούς παραγωγής ενέργειας.","Δεν πιστεύω ότι πρέπει απλώς να το εγκαταλείψουμε. Το τρίτο επιχείρημα είναι ότι οι ενισχύσεις είναι επιζήμιες, και ότι τα χρήματα θα δαπανούνταν καλύτερα σε άλλα πράγματα."
1027,1,"GR","","","","",FALSE,"Δεν πιστεύω ότι πρέπει απλώς να το εγκαταλείψουμε.","Το πρόβλημα έγκειται απλώς στο ότι, εάν δεν διαθέτουμε πλέον σημεία αναφοράς, δεν θα είμαστε σε θέση να τα χρησιμοποιήσουμε στην ανάπτυξη νέων τεχνολογιών αιχμής για την εξόρυξη και τους σταθμούς παραγωγής ενέργειας. Η Ευρώπη είναι ηγέτης στον τομέα αυτόν και διαθέτει εξαγωγικό πλεονέκτημα.","Το τρίτο επιχείρημα είναι ότι οι ενισχύσεις είναι επιζήμιες, και ότι τα χρήματα θα δαπανούνταν καλύτερα σε άλλα πράγματα. Δεν είναι δυνατό να πούμε τίποτα ενάντια στο επιχείρημα αυτό ή ενάντια στη στάση των ριζοσπαστών της αγοράς."
1028,1,"GR","","","","",FALSE,"Το τρίτο επιχείρημα είναι ότι οι ενισχύσεις είναι επιζήμιες, και ότι τα χρήματα θα δαπανούνταν καλύτερα σε άλλα πράγματα.","Η Ευρώπη είναι ηγέτης στον τομέα αυτόν και διαθέτει εξαγωγικό πλεονέκτημα. Δεν πιστεύω ότι πρέπει απλώς να το εγκαταλείψουμε.","Δεν είναι δυνατό να πούμε τίποτα ενάντια στο επιχείρημα αυτό ή ενάντια στη στάση των ριζοσπαστών της αγοράς. Δεν μπορείς να αντιτίθεσαι σε μια ιδεολογία με γεγονότα."
1029,1,"GR","","","","",FALSE,"Δεν είναι δυνατό να πούμε τίποτα ενάντια στο επιχείρημα αυτό ή ενάντια στη στάση των ριζοσπαστών της αγοράς.","Δεν πιστεύω ότι πρέπει απλώς να το εγκαταλείψουμε. Το τρίτο επιχείρημα είναι ότι οι ενισχύσεις είναι επιζήμιες, και ότι τα χρήματα θα δαπανούνταν καλύτερα σε άλλα πράγματα.","Δεν μπορείς να αντιτίθεσαι σε μια ιδεολογία με γεγονότα. Εντούτοις, η δήλωση ότι κάτι τέτοιο θα ήταν ιδιαίτερα δαπανηρό, για παράδειγμα, πρέπει να εξεταστεί σε σχέση με το ποιες θα ήταν οι πραγματικές επιπτώσεις, εάν η εξόρυξη επρόκειτο να τερματιστεί απότομα και το 2014 σηματοδοτούσε απότομη διακοπή."
1030,1,"GR","","","","",FALSE,"Δεν μπορείς να αντιτίθεσαι σε μια ιδεολογία με γεγονότα.","Το τρίτο επιχείρημα είναι ότι οι ενισχύσεις είναι επιζήμιες, και ότι τα χρήματα θα δαπανούνταν καλύτερα σε άλλα πράγματα. Δεν είναι δυνατό να πούμε τίποτα ενάντια στο επιχείρημα αυτό ή ενάντια στη στάση των ριζοσπαστών της αγοράς.","Εντούτοις, η δήλωση ότι κάτι τέτοιο θα ήταν ιδιαίτερα δαπανηρό, για παράδειγμα, πρέπει να εξεταστεί σε σχέση με το ποιες θα ήταν οι πραγματικές επιπτώσεις, εάν η εξόρυξη επρόκειτο να τερματιστεί απότομα και το 2014 σηματοδοτούσε απότομη διακοπή. Θα είχε ως αποτέλεσμα την αύξηση του κόστους καταπολέμησης της ανεργίας και, προπάντων, του κόστους που σχετίζεται με τη μακροπρόθεσμη παύση λειτουργίας των ορυχείων."
1031,1,"GR","","","","",FALSE,"Εντούτοις, η δήλωση ότι κάτι τέτοιο θα ήταν ιδιαίτερα δαπανηρό, για παράδειγμα, πρέπει να εξεταστεί σε σχέση με το ποιες θα ήταν οι πραγματικές επιπτώσεις, εάν η εξόρυξη επρόκειτο να τερματιστεί απότομα και το 2014 σηματοδοτούσε απότομη διακοπή.","Δεν είναι δυνατό να πούμε τίποτα ενάντια στο επιχείρημα αυτό ή ενάντια στη στάση των ριζοσπαστών της αγοράς. Δεν μπορείς να αντιτίθεσαι σε μια ιδεολογία με γεγονότα.","Θα είχε ως αποτέλεσμα την αύξηση του κόστους καταπολέμησης της ανεργίας και, προπάντων, του κόστους που σχετίζεται με τη μακροπρόθεσμη παύση λειτουργίας των ορυχείων. Πρόκειται για ιδιαίτερα περίπλοκο και σύνθετο θέμα."
1032,1,"GR","","","","",FALSE,"Θα είχε ως αποτέλεσμα την αύξηση του κόστους καταπολέμησης της ανεργίας και, προπάντων, του κόστους που σχετίζεται με τη μακροπρόθεσμη παύση λειτουργίας των ορυχείων.","Δεν μπορείς να αντιτίθεσαι σε μια ιδεολογία με γεγονότα. Εντούτοις, η δήλωση ότι κάτι τέτοιο θα ήταν ιδιαίτερα δαπανηρό, για παράδειγμα, πρέπει να εξεταστεί σε σχέση με το ποιες θα ήταν οι πραγματικές επιπτώσεις, εάν η εξόρυξη επρόκειτο να τερματιστεί απότομα και το 2014 σηματοδοτούσε απότομη διακοπή.","Πρόκειται για ιδιαίτερα περίπλοκο και σύνθετο θέμα. Το κόστος της μακροπρόθεσμης παύσης λειτουργίας των ορυχείων συνεχίζει να μας επιβαρύνει για χρόνια και ακόμη και δεκαετίες έπειτα από τον τερματισμό της εξόρυξης άνθρακα."
1033,1,"GR","","","","",FALSE,"Πρόκειται για ιδιαίτερα περίπλοκο και σύνθετο θέμα.","Εντούτοις, η δήλωση ότι κάτι τέτοιο θα ήταν ιδιαίτερα δαπανηρό, για παράδειγμα, πρέπει να εξεταστεί σε σχέση με το ποιες θα ήταν οι πραγματικές επιπτώσεις, εάν η εξόρυξη επρόκειτο να τερματιστεί απότομα και το 2014 σηματοδοτούσε απότομη διακοπή. Θα είχε ως αποτέλεσμα την αύξηση του κόστους καταπολέμησης της ανεργίας και, προπάντων, του κόστους που σχετίζεται με τη μακροπρόθεσμη παύση λειτουργίας των ορυχείων.","Το κόστος της μακροπρόθεσμης παύσης λειτουργίας των ορυχείων συνεχίζει να μας επιβαρύνει για χρόνια και ακόμη και δεκαετίες έπειτα από τον τερματισμό της εξόρυξης άνθρακα. Το κόστος αυτό θα πρέπει να το πληρώσουμε από τον δημόσιο κορβανά."
1034,1,"GR","","","","",FALSE,"Το κόστος της μακροπρόθεσμης παύσης λειτουργίας των ορυχείων συνεχίζει να μας επιβαρύνει για χρόνια και ακόμη και δεκαετίες έπειτα από τον τερματισμό της εξόρυξης άνθρακα.","Θα είχε ως αποτέλεσμα την αύξηση του κόστους καταπολέμησης της ανεργίας και, προπάντων, του κόστους που σχετίζεται με τη μακροπρόθεσμη παύση λειτουργίας των ορυχείων. Πρόκειται για ιδιαίτερα περίπλοκο και σύνθετο θέμα.","Το κόστος αυτό θα πρέπει να το πληρώσουμε από τον δημόσιο κορβανά. Ωστόσο, ορισμένα κράτη μέλη έχουν θεσπίσει ένα σύστημα το οποίο διασφαλίζει ότι το κράτος δεν ευθύνεται για το κόστος αυτό."
1035,1,"GR","","","","",FALSE,"Το κόστος αυτό θα πρέπει να το πληρώσουμε από τον δημόσιο κορβανά.","Πρόκειται για ιδιαίτερα περίπλοκο και σύνθετο θέμα. Το κόστος της μακροπρόθεσμης παύσης λειτουργίας των ορυχείων συνεχίζει να μας επιβαρύνει για χρόνια και ακόμη και δεκαετίες έπειτα από τον τερματισμό της εξόρυξης άνθρακα.","Ωστόσο, ορισμένα κράτη μέλη έχουν θεσπίσει ένα σύστημα το οποίο διασφαλίζει ότι το κράτος δεν ευθύνεται για το κόστος αυτό. Ως εκ τούτου, το συγκεκριμένο επιχείρημα δεν ευσταθεί επίσης."
1036,1,"GR","","","","",FALSE,"Ωστόσο, ορισμένα κράτη μέλη έχουν θεσπίσει ένα σύστημα το οποίο διασφαλίζει ότι το κράτος δεν ευθύνεται για το κόστος αυτό.","Το κόστος της μακροπρόθεσμης παύσης λειτουργίας των ορυχείων συνεχίζει να μας επιβαρύνει για χρόνια και ακόμη και δεκαετίες έπειτα από τον τερματισμό της εξόρυξης άνθρακα. Το κόστος αυτό θα πρέπει να το πληρώσουμε από τον δημόσιο κορβανά.","Ως εκ τούτου, το συγκεκριμένο επιχείρημα δεν ευσταθεί επίσης. Για τον λόγο αυτόν, συνιστώ να ξανασκεφτείτε την πρόταση αυτή το συντομότερο δυνατό και να δώσετε προσοχή σε αυτά που λέγονται στην εκτίμηση επιπτώσεων."
1037,1,"GR","","","","",FALSE,"Ως εκ τούτου, το συγκεκριμένο επιχείρημα δεν ευσταθεί επίσης.","Το κόστος αυτό θα πρέπει να το πληρώσουμε από τον δημόσιο κορβανά. Ωστόσο, ορισμένα κράτη μέλη έχουν θεσπίσει ένα σύστημα το οποίο διασφαλίζει ότι το κράτος δεν ευθύνεται για το κόστος αυτό.","Για τον λόγο αυτόν, συνιστώ να ξανασκεφτείτε την πρόταση αυτή το συντομότερο δυνατό και να δώσετε προσοχή σε αυτά που λέγονται στην εκτίμηση επιπτώσεων. Διαφορετικά, το αποτέλεσμα θα είναι η δημιουργία περιφερειακών και κοινωνικοπολιτικών στρεβλώσεων, κάτι που δεν θέλουμε."
