sentenceid,speechno,language,_golden,subsidy_scale,subsidy_scale_gold,subsidy_scale_gold_reason,screener,sentence_text,pre_sentence,post_sentence
11,0,EN,TRUE,,-1,"To zdanie jest antysubwencyjne bo popiera ono propozycję Komisji by wycować je do 2014 roku, zamiast przedłużania ich do 2018 roku lub później.",FALSE,Te fundusze nie są wydawane na rozwijanie samowystarczalnych i konkurencyjnych branż przyszłości.,"Popieram propozycję Komisji by wycować wsparcie państwowe do 2014 roku dla kopalni, które nie są konkurencyjne do tej daty. Koszt wspierania niekonkurencyjnych miejsc pracy jest dalece większy niż w prawie jakiejkolwiej innej dziedzinie.","Stąd też wierzę, że wycofanie subwencji państwowych jest stosowne dla niekonkurencyjnych kopalni w 2014 r, i żeby inwestować uwolnione pieniądze na badania i rozwój oraz na edukację i szkolenia."
12,0,EN,TRUE,,-1,"To zdanie jest antysubwencyjne bo popiera ono propozycję Komisji by wycować je do 2014 roku, zamiast przedłużania ich do 2018 roku lub później.",FALSE,Dlatego też plan zakończenia dotacji do 2014 r. jest bardzo sensowny.,"Z tego powodu popieram to co było powiedziane w ocenie wpływu. Inaczej rezultatem byłoby dalsze podkopywanie naszego otoczenia konkurencyjnego, coś czego nikt nie chce.",
13,0,EN,TRUE,,-1,"To zdanie jest antysubwencyjne bo popiera ono propozycję Komisji by wycować je do 2014 roku, zamiast przedłużania ich do 2018 roku lub później.",FALSE,"Naszą propozycją jest więc założenie stopniowej redukcji wsparcia, z celem by usunąć je całkowicie do 2014 r.","Na koniec, mój ostatni punkt jest taki, że gdy celem wsparcia bieżącej działalności jest przyczynienie się do przemiany w kierunku zamknięcia nierentownych kopalni, jest jasne że te zamnknięcia muszą być naszym ostatecznym celem. Ten stopniowy charakter musi być jasno określony w planie zamknięć, a także plan musi też uwzględniać zmniejszającą się proporcję tego wsparcia w okresie przejściowym.","To powiedziawszy, chciałbym ponownie podziękować Panu Rapkay i wszystkim którzy przyczynili się do raportu który rozpatrujemy."
14,0,EN,TRUE,,-1,"To zdanie jest antysubwencyjne bo popiera ono propozycję Komisji by wycować je do 2014 roku, zamiast przedłużania ich do 2018 roku lub później.",FALSE,"Z tych powodów popieramy propozycję stopniowego wycowania dotacji do 2014 r., ale nie później.",Plan zakreślony w propozycji Komisji jest dobrze poparty dowodami. Te dowody są jasno zarysowane w ocenie wpływu.,"Plan by zakończyć te zobowiązania, których nie da się utrzymać, do 2014 r., już jest kompromisem. Powinniśmy przyjąć tą rozsądną propozycję a nie dalej opóźniać to co nieuchronne."
15,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,To było udane rozwiązanie.,"Istnieje argument, że wsparcie państwowe zaakceptowane w 2002 r, które ma utracić ważność, było sposobem na wycofanie się z rozwiązania dla kopalni węgla. To nie jest do końca prawda.","Wiem to dlatego, że byłem tam i byłem sprawozdającym dla Parlamentu w 2002 roku. Tak samo pracowało wtedy wielu z moich kolegów."
16,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Chcielibyśmy omówić trzy punkty z raportu.,"Niemniej, podczas rozpisywania regulacji, wzieliśmy też pod uwagę wszystkie dostępne fakty. W naszej propozycji regulacji pozwoliliśmy państwom członkowskim na wręczanie dodatkowego wsparcia dla bieżącej działalności, ale w tym przypadku skupiając się na problemie ram czasowych.","Po pierwsze, propozycję przydzielania wsparcia dla bieżącej działalności lub inwestycji w celu sprawienia, by kopalnie były konkurencyjne. Podobne klauzule istniały już w poprzednich regulacjach dla sektora."
17,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Musimy rozważyć dwie dodatkowe kwestie.,"Celem naszej propozycji jest upewnienie się, że terminy są respektowanie raz na zawsze. To jest czas gdy, inaczej niż kontekst w którym prowadzono w przeszłości dyskusje, musimy wziąć pod uwagę subwencje do wydobycia węgla.","Pierwszą jest wyzwanie zmiany klimatu, na temat której debatowaliśmy przy wielu okazjach i w związku z którą Unia Europejska ma bardzo szczegółowe cele. Drugą jest kwestia wpływu kryzysu i na związane z tym pożyczki na koszt budżetów państwowych, budżetów na poziomie narodowym, co kładzie jeszcze większe obciążenie na funduszach publicznych."
18,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Jak już Państwo wiedzą - tak jak Pan Kovacs wspomniał wcześniej - to jest regulacja Rady.,"I ma też miejsce debata w Radzie, i my będziemy czekać na spotkanie Rady na początku grudnia by zobaczyć jakie jest stanowisko Komisji. Z pewnością była miejsce debata w Komisji, i będzie beż następna.","Opinia parlamentu jest bardzo ważna, ale w traktacie mówi się o tym, że w sprawie wsparcia publicznego regulacje są regulacjami Rady. Rada ustali swoje stanowisko."
19,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Rada ustali swoje stanowisko.,"W traktacie mówi się o tym, że w sprawie wsparcia publicznego regulacje są regulacjami Rady. ","W chwili obecnej - podczas ostatniego spotania Stałego Komitetu Reprezentantów - grupa wyraziła jasne stanowisko. Niemniej, jeśli rada nie zadecyduje jednomyślnie, propozycja Komisji nie może być zmodyfikowana z legalnego punktu widzenia."
20,0,EN,TRUE,,0,To zdanie to neutralne odniesienie się do obu stron debaty.,FALSE,Wszyscy rozważyliśmy argumenty zarówno za jak i przeciw propozycji kontynuowania subwencji dla kopalni węgla.,"Zamykanie kopalni węgla może mieć znaczący efekt społeczny. Jednocześnie, zamknięcia kopalni będą mieć też znaczący wpływ na sektor energetyczny.","Jakkolwiek zadecydujemy, nasz punkt widzenia musi zachować delikatną równowagę między potrzebą konkurencyjności a potrzebą zminimalizowania potencjalnie negatywnych skutków społeczno-ekonomicznych zamknięć."
21,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,To jest zarówno godne pochwały i niezwykłe.,"Są dobre argumenty za tym żeby Państwo oraz Prezydent Komisji, Pan Barroso, wzięli udział w debacie. Jestem zadowolony z tego, że Komisja jest w stanie tak otwarcie dyskutować o problemach z regulacyjnego punktu widzenia.",Jesteśmy bardzo wdzięczni za Państwa wkład.
22,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Chciałbym zaprezentować odmienną perspektywę.,"Pani Prezydent, wysłuchaliśmy już opinii moich kolegów Parlamentarzystów którzy podkreślili jak ważny jest węgiel dla bezpieczeństwa energetycznego Europy.",W niektórych krajach istnieją rosnące obawy o wpływ nieodnawialnej produkcji energii na środowisko naturalne. Jednocześnie są też rosnące obawy o zagrożenia  wynikające z energii atomowej.
23,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,W związku z tym gratuluję sprawozdającemu Panowi Rapkay.,"W końcu wzmieniono o gospodarce 21-ego wieku. Rzeczywiście wierzę, że musimy brać udział w tej gospodarce ale, jednocześnie, musimy skupić się na zróżnicowaniu obecnego potencjału.",
24,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Mam tylko jedną prośbę do Komisji.,Pytaniem na teraz jest to czy 2014 rok bądź też 2018 rok jest właściwym terminem. Wszyscy słyszeliśmy szereg inteligentnych argumentów których nie będę powtarzać.,"Ciężar spada teraz na nas by podjąć prawidłową decyzję. Mam nadzieję, że moi Koledzy rozważą te problemy z ostrożnością."
25,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,To ma związek z regulacją Rady.,"Chciałbym podziękować grupie roboczej za jej pieczołowite wysiłki, pracujące w bliskiej współpracy z Europejską Partią Ludową. Proces nadal opiera się na Regulacji nr. 17 z 1965 roku.","Istnieje luka w Traktacie Lizbońskim co oznacza, że regulacje na podstawie prawa ochrony konkurencji nie stanowią częsci procedury współdecyzyjnej Parlamentu. Dlatego też potrzebujemy - przynajmniej jeśli chodzi o nasze stanowisko - głosowania z dużą większością głosów."
26,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,"Pani Prezydent, to nie jest prosta sprawa.",,Dlatego ważną rzeczą dla nas w Parlamencie jest by opracować dobrze wyważone stanowisko. Istnieją dwie główne sprawy które trzeba rozważyć.
27,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Debata była skupiona na trzech kluczowych zagadnieniach.,"Jest niezwykle ważne, by wszystkie te możliwości były w pełni wykorzystane przez władze krajowe i regionalne. Inwestowanie na dużą skalę w aktywne inicjatywy na rynku pracy oraz w kompleksowe rozwiązania na rzecz odnowy środowiska naturalnego są konieczne jeśli rezultat ma być do zaakceptowania przez te regiony.","Po pierwsze, wysunięto argument że kopalnie węgla które stają się konkurencyjne podczas okresu likwidacyjnego powinny być w stanie dalej funkcjonować. Moim zdaniem sprawa wymaga bardzo delikatnego rozważenia."
28,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Żeby mogli głosować by wyrazić swoje poglądy.,Poprosiliśmy o odrębne głosowanie w sprawie Poprawek 25 i 27.,"Cokolwiek zdecydujemy dzisiaj, powinniśmy dać jasny sygnał Komisji. Powinniśmy pokazać, że Parlament jest zdolny rozważyć przeszłość ale też patrzeć w przyszłość."
29,0,EN,TRUE,,0,"To zdanie jest neutralnym odniesieniem nie będącym bezpośrednio za lub przeciw subwencjom, oraz raportowi Komisji, bądź też ramom czasowym wycofywania wsparcia państwowego.",FALSE,Rada ustali swoje stanowisko.,"Jak  wymieniono wcześniej, jest to regulacja Rady. Opinia Parlamentu jest bardzo ważna, ale w traktacie postanowiono, że w sprawie wsparcia publicznego regulacje są regulacjami Komisji.",Obecnie - podczas ostatniego spotkania Stałej Komisji Reprezentantów - gruntownie przedyskutowaliśmy przejrzystą ocenę wpływu którą dzisiaj macie przed sobą.
30,0,EN,TRUE,,1,"To zdanie jest argumentem za tym, żeby przedłużyć subwencje państwowe, zamiast wycofania się do 2014 roku tak jak w propozycji Komisji.",FALSE,Z tych powodów uzasadnienie przyspieszonych zamknięć jest niewłaściwe.,"Nasz wpływ na klimat jest dużo gorszy w przypadku importowanego węgla bo musi on być transportowany tu z Kanady, Australii lub innych regionów świata.","Ograniczanie naszej zdolności do produkcji europejskiego węgla w europejskich kopalniach będzie skutkować większą ilością zanieczyszczeń i większą ilością wydzielanego węgla, a nie odwrotnie. Pod tym względem argumenty za wygaszeniem są niestosowne."
31,0,EN,TRUE,,1,"To zdanie jest argumentem za tym, żeby przedłużyć subwencje państwowe, zamiast wycofania się do 2014 roku tak jak w propozycji Komisji.",FALSE,Tylko w końcowym etapie Komisja zaproponowała nierealistyczny termin w 2014 r.,"Zanim ugniemy się pod presją polityczną za rezygnacją z węgla w tych przypadkach, powinniśmy zapewnić dywersyfikację alternatywnych i bezpiecznych dostaw energii. Są powody dla których będziemy popierać kompromisy prezentowane przez Komitet Spraw Ekonomicznych i Monetarnych oraz Komitet Przemysłu, Badań i Energii, gdzie zaproponowaliśmy żeby regulacja dawała możliwość budżetom narodowym - które koniec końców nie są budżetami UE - by utrzymywać kopalnie w krajach w których to jest konieczne.","Odrzucamy tą zmianę a chcielibyśmy poprzeć kontynuację dotacji państwowych daleko poza tym terminem, tak naprawdę do 2030 r jeśli trzeba."
32,0,EN,TRUE,,1,"To zdanie jest argumentem za tym, żeby przedłużyć subwencje państwowe, zamiast wycofania się do 2014 roku tak jak w propozycji Komisji.",FALSE,"Musimy dalej zapewniać wsparcie nie tylko do 2014 roku, ale też poza ten czas.","Pani Prezydent, to nie tylko jest uzasadnione by dalej wspierać branżę węglową ale, w mojej opinii, jest to absolutnie konieczne.","Naszym obowiązkiem jest ochrona obywateli Unii Europejskiej przed wieloma negatywnymi skutkami globalizacji. To także obejmuje oferowanie pracownikom w branżach, które nie są w pełni konkurencyjne na rynku globalnym, długoterminowe przeszkolenie by pozwolić im podjęcie innych zawodów."
33,0,EN,TRUE,,1,To stanowisko jest pro-subwencyjne ponieważ powołuje się na negatywne skutki ekonomiczne dla regionów dotkniętych zamknięciami kopalni.,FALSE,"Drastyczna redukcja dotacji dla górnictwa węglowego z ostatnich lat miała okropne, negatywne konsekwencje dla wielu regionów górniczych.","Musimy umożliwić regionom górniczym na stawanie się stopniowo mniej uzależnionymi od branży górniczej bez znaczącej redukcji ich dobrobytu. Muszą one otrzymać realistyczną, i stopniową, możliwość restrukturyzacji ich gospodarek.",Wiele obszarów nagle dotknięte błyskawicznymi zmianami w polityce. Skutkiem było zwiększone bezrobocie i regionalne ubóstwo.
34,0,EN,TRUE,,1,"To zdanie jest argumentem za tym, żeby przedłużyć subwencje państwowe, zamiast wycofania się do 2014 roku tak jak w propozycji Komisji.",FALSE,Przyspieszona data w 2014 r to nierealistyczny termin na zamknięcie kopalni.,"W dodatku, górnicy i ich rodziny mogą stracić swoje zaufanie do procesu politycznego gdzie podejmowane są takie decyzje które bezpośrednio na nich wpływają, o ile są podejmowane w nieprawidłowym momencie. Musimy skupić naszą uwagę tak samo na słabo zaludnionych regionach, które ucierpią najwięcej w kategoriach społeczno-ekonomicznych.","Z drugiej strony, termin 2020 r specyficznie zaproponowany przez Komisję Przemysłu, Badań i Energii powinien być ponownie rozpatrzony. Dlatego wydłużona data do 2018r. reprezentuje dobry kokmpromis."
35,0,EN,TRUE,,1,"To zdanie jest pro-subwencyjne bo jest argumentem za tym, że niedochodowe kopalnie powinny być wspierane ponieważ produkcja węgla we wspólnocie jest konieczna dla bezpiecznej energii.",FALSE,"Subwencje nie są ogólną drogą ku konkurencyjności, ale sprawianie, że europejski węgiel jest konkurencyjny dzięki subwencjom jest strategicznie konieczne, po pierwsze dlatego, że 60% europejskiej energii jest importowane, a duża część z pozostałych 40% to energia atomowa -  której większość w tej sali nie popiera - po drugie, z powodu rosnących cen: cena europejskiego węgla zbliża się coraz bardziej do międzynarowej ceny węgla.","Pani Prezydent, Komisarzu, szkoda że Parlament ma prawo do niczego więcej niż konsultacje gdy rozmawiamy o przyszłości 180 000 europejskich rodzin oraz o własnych zasobach energetycznych Unii Europejskiej.","Co więcej, chciałbym Państwa zapytać: czym jest konkurencyjny węgiel? Zapytajcie siebie Państwa czy wszystek węgiel który importuje Unia Europejska zawiera koszty społeczne oraz normy bezpieczeństwa które są uwzględnione w cenie europejskiego węgla."
36,0,EN,TRUE,,1,To zdanie jest wyrazem poparcia dla kontynuacji subwencji bo od niedochodowych kopalni zależą miejsca pracy.,FALSE,Wsparcie państwowe dla europejskiej branży węglowej jest absolutną koniecznością.,"Jest ważną kwestią by Unia Europejska zaspokajała w największym stopniu swoje zapotrzebowanie na węgiel z produkcji własnej. Jeśli nie przyznane będzie wsparcie państwowe, produkcja spadnie o 25% co zaskutkuje setkami tysięcy utraconych miejsc pracy.",Wiele kopalni nie jest konkurencyjnych tylko z powodu ich przestarzałego sprzętu. Wparcie państwowe pozwoliłoby tym podmiotom na nowe wyposażenie by zapewnić bezpieczeństwo miejscom pracy.
37,0,EN,TRUE,,1,"To zdanie jest pro-subwencyjne bo jest argumentem za tym, że niedochodowe kopalnie powinny być wspierane ponieważ produkcja węgla we wspólnocie jest konieczna dla bezpiecznej energii.",FALSE,Europejski węgiel to bezpieczny węgiel.,"Nasze uzależnienie od energii oznacza, że tylko węgiel może zagwarantować nam bezpieczne dostawy jako rodzime źródło paliwa z kopalin. Musimy też wziąć pod uwagę niebezpieczne warunki pracy w wielu kopalniach znajdujących się poza Europą, gdzie życie i bezpieczeństwo pracowników są poddawane próbie.","Co więcej, europejski węgiel jest czysty. Stąd też, w poprawkach do raportu Pana Rapkay prosimy o bezterminowe rozszerzenie wsparcia państwowego na koszty związane z magazynowaniem dwutlenku węgla."
38,0,EN,TRUE,,1,To zdanie jest poparciem wsparcia państwowego ponieważ można sprawić by ponownie stały się one dochodowe.,FALSE,"Naszym celem powinno być wsparcie tych kopalni, tak żeby były one znowu dochodowe.","Pani Prezydent, chciałbym powiedzieć trzy rzeczy. Po pierwsze, kopalnie nie osiągające dochodów to tylko 5% kopalni w Unii Europejskiej.","Po drugie, powinniśmy również uniemożliwić import dotowanego węgla z zagranicy. Po trzecie, powinniśmy uniknąć jakiegokolwiek wpływu lobbystów."
39,0,EN,TRUE,,1,To zdanie jest wyrazem poparcia dla kontynuacji subwencji bo od niedochodowych kopalni zależą miejsca pracy.,FALSE,Zamykanie kopalni zanim wsparcie państwowe zostanie w pełni wykorzystane do zminimalizowania kosztów przemian zaskutkuje bardzo poważnymi konsekwencjami społecznymi.,Powinniśmy nawet jeszcze bardziej przedłużyć termin zamykania niekonkurencyjnych kopalni ponieważ większość ludności w obszarach wydobycia jest zatrudniona w górnictwie. Jest absolutną koniecznością żeby mieć plany na przebranżowienie zawodowe oraz na odnowę społeczno-ekonomiczną.,"Szczególnie podczas obecnego kryzysu odpowiednie byłoby zaaplikowanie do Europejskich Funduszy Strukturalnych w związku z ekonomicznym, społecznym i środowiskowym znaczeniem dla Unii Europejskiej."
40,0,EN,TRUE,,1,"To oświadczenie popiera kontynuację subwencji ponieważ europejskie kopalnie gwarantują bezpieczeństwo pracowników, podczas gdy nieeuropejskie kopalnie węgla ich nie gwarantują.",FALSE,Jakim dobrem jest konkurowanie jeśli kupuje się je kosztem życia górników?,"Proszę nie zapomnieć o jak wielu wypadkach górniczych słyszymy z mediów. Górnictwo węglowe ma miejsce na całym świecie, ale niestety standardy bezpieczeństwa w innych miejscach są bardzo niskie w porównaniu z tymi w Europie.",Konsekwencją wcześniejszego zakończenia subwencji będzie bezpieczeństwo pracowników oraz życie pracowników. Dla dotkniętych pracowników to zbyt wielki koszt do zapłacenia w zamian za zasadę ekonomiczną.
41,0,EN,TRUE,,1,"""Ta szansa"" w zdaniu odnosi się do przedłużenia wsparcia państwowego, zamiast wycofania się do 2014 roku tak jak w propozycji Komisji.",FALSE,"Mogę powiedzieć tylko Tak, musimy dać wsparciu tą szansę.","Nie udawajmy że możemy unikać tego ważnego problemu. Pytaniem nie jest to, czy powinniśmy dać wsparciu państwowemu szansę na przyniesienie efektów, bez powodowania kłopotów z powodu zbyt szybkich przemian.",Ten czteroletni okres nie jest wystarczający. Proszę przekazać tą wiadomość Komisji.
42,0,EN,TRUE,,1,"To zdanie jest argumentem za tym, żeby przedłużyć subwencje państwowe, zamiast wycofania się do 2014 roku tak jak w propozycji Komisji.",FALSE,"Pani Prezydent, Panie Rapkay, jest kilka poważnych argumentow przeciwko takiemu gwałtownemu końcowi subwencji.",,"Odnoszę się tutaj przede wszystkim do społecznych i ekonomicznych konsekwencji na skalę regionalną. Jest istotne byśmy wydawali subwencje by wspierać prawidłowe zamykanie kopalni: by zapewnić  żeby pracownicy, których ten problem dotyka, zostali przeszkoleni i zatrudnieni w innych częściach rynku pracy."
43,0,EN,TRUE,,1,To zdanie jest wyrazem poparcia dla kontynuacji subwencji bo od niedochodowych kopalni zależą miejsca pracy.,FALSE,"Dla dotkniętych obszarów, zamykanie kopalni oznacza utratę ich głównego źródła utrzymania się.","Nie argumentujemy za tym, żeby niedochodowa produkcja była kontynuowana bez końca. Jednak musimy pamiędać że zmiany strukturalne na taką skalę nieuchronnie doprowadzą do daleko idących i dramatycznych konsekwencji społecznych.","To odbija się na zdolności miast i miasteczek do oferowania swoim mieszkańcom usług oraz powoduje zapaść całych społeczności. Jest w interesie wszystkich jeśli znaczące przemiany społeczne takie jak te związane ze stopniowym zamykaniem kopalni mają miejsce, by miały one miejsce z właściwymi środkami ostrośności w wystarczającym okresie przejściowym."
