sentenceid,speechno,language,_golden,subsidy_scale,subsidy_scale_gold,subsidy_scale_gold_reason,screener,sentence_text,pre_sentence,post_sentence
1011,1,EN,,,,,FALSE,"Of course, this is totally incorrect.","None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.","It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues."
1012,1,EN,,,,,FALSE,It was a successor arrangement.,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?"
1013,1,EN,,,,,FALSE,"I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","Of course, this is totally incorrect. It was a successor arrangement.","If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets? It was not a phasing out arrangement, it was a successor arrangement."
1014,1,EN,,,,,FALSE,"If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?","It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","It was not a phasing out arrangement, it was a successor arrangement. At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again."
1015,1,EN,,,,,FALSE,"It was not a phasing out arrangement, it was a successor arrangement.","I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?","At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again. Therefore, this argument is incorrect."
1016,1,EN,,,,,FALSE,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.","If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets? It was not a phasing out arrangement, it was a successor arrangement.","Therefore, this argument is incorrect. The second argument which is put forward is the question of sustainability."
1017,1,EN,,,,,FALSE,"Therefore, this argument is incorrect.","It was not a phasing out arrangement, it was a successor arrangement. At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.","The second argument which is put forward is the question of sustainability. We are all in favour of this and we know that coal, of course, produces large quantities of CO2 emissions."
1018,1,EN,,,,,FALSE,The second argument which is put forward is the question of sustainability.,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again. Therefore, this argument is incorrect.","We are all in favour of this and we know that coal, of course, produces large quantities of CO2 emissions. However, a decision made by the Commission cannot abolish the laws of science."
1019,1,EN,,,,,FALSE,"We are all in favour of this and we know that coal, of course, produces large quantities of CO2 emissions.","Therefore, this argument is incorrect. The second argument which is put forward is the question of sustainability.","However, a decision made by the Commission cannot abolish the laws of science. What will happen next?"
1020,1,EN,,,,,FALSE,"However, a decision made by the Commission cannot abolish the laws of science.","The second argument which is put forward is the question of sustainability. We are all in favour of this and we know that coal, of course, produces large quantities of CO2 emissions.",What will happen next? Domestic coal will be replaced by imported coal.
1021,1,EN,,,,,FALSE,What will happen next?,"We are all in favour of this and we know that coal, of course, produces large quantities of CO2 emissions. However, a decision made by the Commission cannot abolish the laws of science.",Domestic coal will be replaced by imported coal. That is the only thing that will happen.
1022,1,EN,,,,,FALSE,Domestic coal will be replaced by imported coal.,"However, a decision made by the Commission cannot abolish the laws of science. What will happen next?",That is the only thing that will happen. Imported coal emits just the same amount of CO2 as domestic coal.
1023,1,EN,,,,,FALSE,That is the only thing that will happen.,What will happen next? Domestic coal will be replaced by imported coal.,"Imported coal emits just the same amount of CO2 as domestic coal. The problem is simply that if we no longer have reference points, we will not be able to use them in the development of new, state-of-the-art technologies for mining and power stations."
1024,1,EN,,,,,FALSE,Imported coal emits just the same amount of CO2 as domestic coal.,Domestic coal will be replaced by imported coal. That is the only thing that will happen.,"The problem is simply that if we no longer have reference points, we will not be able to use them in the development of new, state-of-the-art technologies for mining and power stations. Europe is a leader in this area and has an export advantage."
1025,1,EN,,,,,FALSE,"The problem is simply that if we no longer have reference points, we will not be able to use them in the development of new, state-of-the-art technologies for mining and power stations.",That is the only thing that will happen. Imported coal emits just the same amount of CO2 as domestic coal.,Europe is a leader in this area and has an export advantage. I do not believe that we should just give this up.
1026,1,EN,,,,,FALSE,Europe is a leader in this area and has an export advantage.,"Imported coal emits just the same amount of CO2 as domestic coal. The problem is simply that if we no longer have reference points, we will not be able to use them in the development of new, state-of-the-art technologies for mining and power stations.",I do not believe that we should just give this up. The third argument is that aid is harmful and that the money would be better spent on other things.
1027,1,EN,,,,,FALSE,I do not believe that we should just give this up.,"The problem is simply that if we no longer have reference points, we will not be able to use them in the development of new, state-of-the-art technologies for mining and power stations. Europe is a leader in this area and has an export advantage.",The third argument is that aid is harmful and that the money would be better spent on other things. It is not possible to say anything against this argument or against the attitude of market radicals.
1028,1,EN,,,,,FALSE,The third argument is that aid is harmful and that the money would be better spent on other things.,Europe is a leader in this area and has an export advantage. I do not believe that we should just give this up.,It is not possible to say anything against this argument or against the attitude of market radicals. You cannot oppose an ideology with facts.
1029,1,EN,,,,,FALSE,It is not possible to say anything against this argument or against the attitude of market radicals.,I do not believe that we should just give this up. The third argument is that aid is harmful and that the money would be better spent on other things.,"You cannot oppose an ideology with facts. However, the statement that this would be too expensive, for example, should be looked at in the light of what it would really mean if mining were to be stopped abruptly, and 2014 would be an abrupt stop."
1030,1,EN,,,,,FALSE,You cannot oppose an ideology with facts.,The third argument is that aid is harmful and that the money would be better spent on other things. It is not possible to say anything against this argument or against the attitude of market radicals.,"However, the statement that this would be too expensive, for example, should be looked at in the light of what it would really mean if mining were to be stopped abruptly, and 2014 would be an abrupt stop. It would result in an increase in the costs of combating unemployment and, above all, in the costs relating to long-term pit closures."
1031,1,EN,,,,,FALSE,"However, the statement that this would be too expensive, for example, should be looked at in the light of what it would really mean if mining were to be stopped abruptly, and 2014 would be an abrupt stop.",It is not possible to say anything against this argument or against the attitude of market radicals. You cannot oppose an ideology with facts.,"It would result in an increase in the costs of combating unemployment and, above all, in the costs relating to long-term pit closures. This is a very complicated and complex subject."
1032,1,EN,,,,,FALSE,"It would result in an increase in the costs of combating unemployment and, above all, in the costs relating to long-term pit closures.","You cannot oppose an ideology with facts. However, the statement that this would be too expensive, for example, should be looked at in the light of what it would really mean if mining were to be stopped abruptly, and 2014 would be an abrupt stop.",This is a very complicated and complex subject. The costs of long-term pit closures continue to be incurred years and even decades after coal mining comes to an end.
1033,1,EN,,,,,FALSE,This is a very complicated and complex subject.,"However, the statement that this would be too expensive, for example, should be looked at in the light of what it would really mean if mining were to be stopped abruptly, and 2014 would be an abrupt stop. It would result in an increase in the costs of combating unemployment and, above all, in the costs relating to long-term pit closures.",The costs of long-term pit closures continue to be incurred years and even decades after coal mining comes to an end. The costs have to be paid out of the public purse.
1034,1,EN,,,,,FALSE,The costs of long-term pit closures continue to be incurred years and even decades after coal mining comes to an end.,"It would result in an increase in the costs of combating unemployment and, above all, in the costs relating to long-term pit closures. This is a very complicated and complex subject.","The costs have to be paid out of the public purse. However, some Member States have a system in place which ensures that the state is not responsible for these costs."
1035,1,EN,,,,,FALSE,The costs have to be paid out of the public purse.,This is a very complicated and complex subject. The costs of long-term pit closures continue to be incurred years and even decades after coal mining comes to an end.,"However, some Member States have a system in place which ensures that the state is not responsible for these costs. Therefore, this argument also does not hold water."
1036,1,EN,,,,,FALSE,"However, some Member States have a system in place which ensures that the state is not responsible for these costs.",The costs of long-term pit closures continue to be incurred years and even decades after coal mining comes to an end. The costs have to be paid out of the public purse.,"Therefore, this argument also does not hold water. For this reason, I recommend that you think this over again as soon as possible and that you pay attention to what is said in the impact assessment."
1037,1,EN,,,,,FALSE,"Therefore, this argument also does not hold water.","The costs have to be paid out of the public purse. However, some Member States have a system in place which ensures that the state is not responsible for these costs.","For this reason, I recommend that you think this over again as soon as possible and that you pay attention to what is said in the impact assessment. Otherwise, the result will be regional and socio-political distortions, which we do not want."
1038,1,EN,,,,,FALSE,"For this reason, I recommend that you think this over again as soon as possible and that you pay attention to what is said in the impact assessment.","However, some Member States have a system in place which ensures that the state is not responsible for these costs. Therefore, this argument also does not hold water.","Otherwise, the result will be regional and socio-political distortions, which we do not want. This is why the 2018 proposal is highly sensible."
1039,1,EN,,,,,FALSE,"Otherwise, the result will be regional and socio-political distortions, which we do not want.","Therefore, this argument also does not hold water. For this reason, I recommend that you think this over again as soon as possible and that you pay attention to what is said in the impact assessment.",This is why the 2018 proposal is highly sensible.
1040,1,EN,,,,,FALSE,This is why the 2018 proposal is highly sensible.,"For this reason, I recommend that you think this over again as soon as possible and that you pay attention to what is said in the impact assessment. Otherwise, the result will be regional and socio-political distortions, which we do not want.",
2001,2,EN,,,,,FALSE,"Madam President, thank you very much to Mr Rapkay for his report on behalf of Parliament’s Committee on Economic and Monetary Affairs.",,"The Commission has closely analysed both the report and the amendments proposed for this debate with great interest, and we have taken note of the fact that the report specifically supports extending the deadline for closing uncompetitive mines to 2018. The Commission is also aware that in recent debates that have taken place in the Permanent Representatives Committee (Coreper), the majority supported the 2018 deadline, as Mr Rapkay’s report suggests. When we prepared the proposal for a regulation and analysed this situation, we in the Commission were, of course, fully aware of the social and regional impact of the closure of coal mines in certain regions of the EU."
2002,2,EN,,,,,FALSE,"The Commission has closely analysed both the report and the amendments proposed for this debate with great interest, and we have taken note of the fact that the report specifically supports extending the deadline for closing uncompetitive mines to 2018. The Commission is also aware that in recent debates that have taken place in the Permanent Representatives Committee (Coreper), the majority supported the 2018 deadline, as Mr Rapkay’s report suggests.","Madam President, thank you very much to Mr Rapkay for his report on behalf of Parliament’s Committee on Economic and Monetary Affairs.","When we prepared the proposal for a regulation and analysed this situation, we in the Commission were, of course, fully aware of the social and regional impact of the closure of coal mines in certain regions of the EU. However, when drawing up the regulation, we also took into account the fact that some of the mines are not competitive and have only survived so far thanks to constant injections of public money and public subsidies."
2003,2,EN,,,,,FALSE,"When we prepared the proposal for a regulation and analysed this situation, we in the Commission were, of course, fully aware of the social and regional impact of the closure of coal mines in certain regions of the EU.","Madam President, thank you very much to Mr Rapkay for his report on behalf of Parliament’s Committee on Economic and Monetary Affairs. The Commission has closely analysed both the report and the amendments proposed for this debate with great interest, and we have taken note of the fact that the report specifically supports extending the deadline for closing uncompetitive mines to 2018. The Commission is also aware that in recent debates that have taken place in the Permanent Representatives Committee (Coreper), the majority supported the 2018 deadline, as Mr Rapkay’s report suggests.","However, when drawing up the regulation, we also took into account the fact that some of the mines are not competitive and have only survived so far thanks to constant injections of public money and public subsidies. Therefore, in our proposal for a regulation, we allowed the Member States to grant additional operating aid, but on this occasion, for the specific purpose of facilitating the gradual closure of uncompetitive mines."
2004,2,EN,,,,,FALSE,"However, when drawing up the regulation, we also took into account the fact that some of the mines are not competitive and have only survived so far thanks to constant injections of public money and public subsidies.","The Commission has closely analysed both the report and the amendments proposed for this debate with great interest, and we have taken note of the fact that the report specifically supports extending the deadline for closing uncompetitive mines to 2018. The Commission is also aware that in recent debates that have taken place in the Permanent Representatives Committee (Coreper), the majority supported the 2018 deadline, as Mr Rapkay’s report suggests. When we prepared the proposal for a regulation and analysed this situation, we in the Commission were, of course, fully aware of the social and regional impact of the closure of coal mines in certain regions of the EU.","Therefore, in our proposal for a regulation, we allowed the Member States to grant additional operating aid, but on this occasion, for the specific purpose of facilitating the gradual closure of uncompetitive mines. I would like to discuss three points that are considered in the report."
2005,2,EN,,,,,FALSE,"Therefore, in our proposal for a regulation, we allowed the Member States to grant additional operating aid, but on this occasion, for the specific purpose of facilitating the gradual closure of uncompetitive mines.","When we prepared the proposal for a regulation and analysed this situation, we in the Commission were, of course, fully aware of the social and regional impact of the closure of coal mines in certain regions of the EU. However, when drawing up the regulation, we also took into account the fact that some of the mines are not competitive and have only survived so far thanks to constant injections of public money and public subsidies.","I would like to discuss three points that are considered in the report. Firstly, the proposal to grant operating aid or investment in order to make the mines competitive."
2006,2,EN,,,,,FALSE,I would like to discuss three points that are considered in the report.,"However, when drawing up the regulation, we also took into account the fact that some of the mines are not competitive and have only survived so far thanks to constant injections of public money and public subsidies. Therefore, in our proposal for a regulation, we allowed the Member States to grant additional operating aid, but on this occasion, for the specific purpose of facilitating the gradual closure of uncompetitive mines.","Firstly, the proposal to grant operating aid or investment in order to make the mines competitive. There was already a similar provision in the previous regulation concerning aid to the sector."
2007,2,EN,,,,,FALSE,"Firstly, the proposal to grant operating aid or investment in order to make the mines competitive.","Therefore, in our proposal for a regulation, we allowed the Member States to grant additional operating aid, but on this occasion, for the specific purpose of facilitating the gradual closure of uncompetitive mines. I would like to discuss three points that are considered in the report.","There was already a similar provision in the previous regulation concerning aid to the sector. However, the previous regulation largely failed to achieve the desired effects and, rather than guiding the coal mines towards profitability, it created a moral hazard to some extent."
2008,2,EN,,,,,FALSE,There was already a similar provision in the previous regulation concerning aid to the sector.,"I would like to discuss three points that are considered in the report. Firstly, the proposal to grant operating aid or investment in order to make the mines competitive.","However, the previous regulation largely failed to achieve the desired effects and, rather than guiding the coal mines towards profitability, it created a moral hazard to some extent. The mines were subsidised in the vain hope of achieving profitability."
2009,2,EN,,,,,FALSE,"However, the previous regulation largely failed to achieve the desired effects and, rather than guiding the coal mines towards profitability, it created a moral hazard to some extent.","Firstly, the proposal to grant operating aid or investment in order to make the mines competitive. There was already a similar provision in the previous regulation concerning aid to the sector.","The mines were subsidised in the vain hope of achieving profitability. Now we have to deal with the consequences: we need to extend this special system for coal production because the mines concerned have not achieved profitability, nor have they been closed."
2010,2,EN,,,,,FALSE,The mines were subsidised in the vain hope of achieving profitability.,"There was already a similar provision in the previous regulation concerning aid to the sector. However, the previous regulation largely failed to achieve the desired effects and, rather than guiding the coal mines towards profitability, it created a moral hazard to some extent.","Now we have to deal with the consequences: we need to extend this special system for coal production because the mines concerned have not achieved profitability, nor have they been closed. In any case, the mines that have credible forecasts of profitability do not need State aid and can obtain the required capital from the capital or financial markets."
2011,2,EN,,,,,FALSE,"Now we have to deal with the consequences: we need to extend this special system for coal production because the mines concerned have not achieved profitability, nor have they been closed.","However, the previous regulation largely failed to achieve the desired effects and, rather than guiding the coal mines towards profitability, it created a moral hazard to some extent. The mines were subsidised in the vain hope of achieving profitability.","In any case, the mines that have credible forecasts of profitability do not need State aid and can obtain the required capital from the capital or financial markets. Secondly, I would like to explain why, in our proposal, we consider it to be necessary to have a plan to minimise the effects on the environment."
2012,2,EN,,,,,FALSE,"In any case, the mines that have credible forecasts of profitability do not need State aid and can obtain the required capital from the capital or financial markets.","The mines were subsidised in the vain hope of achieving profitability. Now we have to deal with the consequences: we need to extend this special system for coal production because the mines concerned have not achieved profitability, nor have they been closed.","Secondly, I would like to explain why, in our proposal, we consider it to be necessary to have a plan to minimise the effects on the environment. Article 3(1) of our proposal mentions this point."
2013,2,EN,,,,,FALSE,"Secondly, I would like to explain why, in our proposal, we consider it to be necessary to have a plan to minimise the effects on the environment.","Now we have to deal with the consequences: we need to extend this special system for coal production because the mines concerned have not achieved profitability, nor have they been closed. In any case, the mines that have credible forecasts of profitability do not need State aid and can obtain the required capital from the capital or financial markets.",Article 3(1) of our proposal mentions this point. State aid distorts competition.
2014,2,EN,,,,,FALSE,Article 3(1) of our proposal mentions this point.,"In any case, the mines that have credible forecasts of profitability do not need State aid and can obtain the required capital from the capital or financial markets. Secondly, I would like to explain why, in our proposal, we consider it to be necessary to have a plan to minimise the effects on the environment.","State aid distorts competition. Therefore, the treaty contains provisions for declaring it incompatible in a whole range of cases."
2015,2,EN,,,,,FALSE,State aid distorts competition.,"Secondly, I would like to explain why, in our proposal, we consider it to be necessary to have a plan to minimise the effects on the environment. Article 3(1) of our proposal mentions this point.","Therefore, the treaty contains provisions for declaring it incompatible in a whole range of cases. Operating aid can only be authorised if it is likely to have positive effects."
2016,2,EN,,,,,FALSE,"Therefore, the treaty contains provisions for declaring it incompatible in a whole range of cases.",Article 3(1) of our proposal mentions this point. State aid distorts competition.,Operating aid can only be authorised if it is likely to have positive effects. Our regulation proposes a plan to mitigate the environmental impact of the use of coal in order to offset the negative effects of the aid.
2017,2,EN,,,,,FALSE,Operating aid can only be authorised if it is likely to have positive effects.,"State aid distorts competition. Therefore, the treaty contains provisions for declaring it incompatible in a whole range of cases.","Our regulation proposes a plan to mitigate the environmental impact of the use of coal in order to offset the negative effects of the aid. Finally, my third point is that when the objective of the operating aid is to contribute to a transition towards closing uncompetitive mines, it is clear that this closure must be gradual and cannot take place only when the deadline arrives."
2018,2,EN,,,,,FALSE,Our regulation proposes a plan to mitigate the environmental impact of the use of coal in order to offset the negative effects of the aid.,"Therefore, the treaty contains provisions for declaring it incompatible in a whole range of cases. Operating aid can only be authorised if it is likely to have positive effects.","Finally, my third point is that when the objective of the operating aid is to contribute to a transition towards closing uncompetitive mines, it is clear that this closure must be gradual and cannot take place only when the deadline arrives. This gradual nature must be clearly set out in the closure plan, and the plan must also include a diminishing proportion of that aid during the transition period."
2019,2,EN,,,,,FALSE,"Finally, my third point is that when the objective of the operating aid is to contribute to a transition towards closing uncompetitive mines, it is clear that this closure must be gradual and cannot take place only when the deadline arrives.",Operating aid can only be authorised if it is likely to have positive effects. Our regulation proposes a plan to mitigate the environmental impact of the use of coal in order to offset the negative effects of the aid.,"This gradual nature must be clearly set out in the closure plan, and the plan must also include a diminishing proportion of that aid during the transition period. Our proposal therefore establishes a linear reduction in aid by a percentage that clearly aims for the removal of aid at the end of the transition period."
2020,2,EN,,,,,FALSE,"This gradual nature must be clearly set out in the closure plan, and the plan must also include a diminishing proportion of that aid during the transition period.","Our regulation proposes a plan to mitigate the environmental impact of the use of coal in order to offset the negative effects of the aid. Finally, my third point is that when the objective of the operating aid is to contribute to a transition towards closing uncompetitive mines, it is clear that this closure must be gradual and cannot take place only when the deadline arrives.","Our proposal therefore establishes a linear reduction in aid by a percentage that clearly aims for the removal of aid at the end of the transition period. Having said all this, I would once again like to thank Mr Rapkay and everyone who contributed to the report that we are considering."
2021,2,EN,,,,,FALSE,Our proposal therefore establishes a linear reduction in aid by a percentage that clearly aims for the removal of aid at the end of the transition period.,"Finally, my third point is that when the objective of the operating aid is to contribute to a transition towards closing uncompetitive mines, it is clear that this closure must be gradual and cannot take place only when the deadline arrives. This gradual nature must be clearly set out in the closure plan, and the plan must also include a diminishing proportion of that aid during the transition period.","Having said all this, I would once again like to thank Mr Rapkay and everyone who contributed to the report that we are considering. We will consider Parliament’s position on the report, and we are continuing the debates in the Council, naturally in consultation with the Belgian Presidency."
2022,2,EN,,,,,FALSE,"Having said all this, I would once again like to thank Mr Rapkay and everyone who contributed to the report that we are considering.","This gradual nature must be clearly set out in the closure plan, and the plan must also include a diminishing proportion of that aid during the transition period. Our proposal therefore establishes a linear reduction in aid by a percentage that clearly aims for the removal of aid at the end of the transition period.","We will consider Parliament’s position on the report, and we are continuing the debates in the Council, naturally in consultation with the Belgian Presidency. In light of Parliament’s position and based on what the Council’s position turns out to be, the Commission will, of course, give its opinion in the next few weeks."
2023,2,EN,,,,,FALSE,"We will consider Parliament’s position on the report, and we are continuing the debates in the Council, naturally in consultation with the Belgian Presidency.","Our proposal therefore establishes a linear reduction in aid by a percentage that clearly aims for the removal of aid at the end of the transition period. Having said all this, I would once again like to thank Mr Rapkay and everyone who contributed to the report that we are considering.","In light of Parliament’s position and based on what the Council’s position turns out to be, the Commission will, of course, give its opinion in the next few weeks."
2024,2,EN,,,,,FALSE,"In light of Parliament’s position and based on what the Council’s position turns out to be, the Commission will, of course, give its opinion in the next few weeks.","Having said all this, I would once again like to thank Mr Rapkay and everyone who contributed to the report that we are considering. We will consider Parliament’s position on the report, and we are continuing the debates in the Council, naturally in consultation with the Belgian Presidency.",
3001,3,EN,,,,,FALSE,"Madam President, Mr Almunia, ladies and gentlemen, no one disputes the fact that coal is an important part of our energy supply.",,It is also indisputable that the mining industry must be competitive and that subsidising it is not the correct approach. The question now is whether 2014 or 2018 is the right deadline.
3002,3,EN,,,,,FALSE,It is also indisputable that the mining industry must be competitive and that subsidising it is not the correct approach.,"Madam President, Mr Almunia, ladies and gentlemen, no one disputes the fact that coal is an important part of our energy supply.",The question now is whether 2014 or 2018 is the right deadline. Mr Rapkay put forward a number of intelligent arguments which I will not repeat.
3003,3,EN,,,,,FALSE,The question now is whether 2014 or 2018 is the right deadline.,"Madam President, Mr Almunia, ladies and gentlemen, no one disputes the fact that coal is an important part of our energy supply. It is also indisputable that the mining industry must be competitive and that subsidising it is not the correct approach.",Mr Rapkay put forward a number of intelligent arguments which I will not repeat. I have only one request to the Commission.
3004,3,EN,,,,,FALSE,Mr Rapkay put forward a number of intelligent arguments which I will not repeat.,It is also indisputable that the mining industry must be competitive and that subsidising it is not the correct approach. The question now is whether 2014 or 2018 is the right deadline.,"I have only one request to the Commission. In all the committees in Parliament which were involved, there is majority support for making competitiveness a criterion."
3005,3,EN,,,,,FALSE,I have only one request to the Commission.,The question now is whether 2014 or 2018 is the right deadline. Mr Rapkay put forward a number of intelligent arguments which I will not repeat.,"In all the committees in Parliament which were involved, there is majority support for making competitiveness a criterion. When it comes to the deadline, we must simply ensure that there is the necessary flexibility to allow the Member States to keep the pressure on the people, the jobs and the economic structures at a manageable level."
3006,3,EN,,,,,FALSE,"In all the committees in Parliament which were involved, there is majority support for making competitiveness a criterion.",Mr Rapkay put forward a number of intelligent arguments which I will not repeat. I have only one request to the Commission.,"When it comes to the deadline, we must simply ensure that there is the necessary flexibility to allow the Member States to keep the pressure on the people, the jobs and the economic structures at a manageable level. The only argument which has been mentioned and which, incidentally, conflicts with the Commission’s impact statement that initially seemed to be in favour of 2018, was that environmental policy reasons could play a role here."
3007,3,EN,,,,,FALSE,"When it comes to the deadline, we must simply ensure that there is the necessary flexibility to allow the Member States to keep the pressure on the people, the jobs and the economic structures at a manageable level.","I have only one request to the Commission. In all the committees in Parliament which were involved, there is majority support for making competitiveness a criterion.","The only argument which has been mentioned and which, incidentally, conflicts with the Commission’s impact statement that initially seemed to be in favour of 2018, was that environmental policy reasons could play a role here. I would like to emphasise once again that it makes no difference to the climate whether we burn imported or domestic coal."
3008,3,EN,,,,,FALSE,"The only argument which has been mentioned and which, incidentally, conflicts with the Commission’s impact statement that initially seemed to be in favour of 2018, was that environmental policy reasons could play a role here.","In all the committees in Parliament which were involved, there is majority support for making competitiveness a criterion. When it comes to the deadline, we must simply ensure that there is the necessary flexibility to allow the Member States to keep the pressure on the people, the jobs and the economic structures at a manageable level.","I would like to emphasise once again that it makes no difference to the climate whether we burn imported or domestic coal. My request to the Commissioner is to consider, if Parliament and the Council can come up with new arguments of this kind, whether this four-year deadline could lead to the Commission being a little more flexible."
3009,3,EN,,,,,FALSE,I would like to emphasise once again that it makes no difference to the climate whether we burn imported or domestic coal.,"When it comes to the deadline, we must simply ensure that there is the necessary flexibility to allow the Member States to keep the pressure on the people, the jobs and the economic structures at a manageable level. The only argument which has been mentioned and which, incidentally, conflicts with the Commission’s impact statement that initially seemed to be in favour of 2018, was that environmental policy reasons could play a role here.","My request to the Commissioner is to consider, if Parliament and the Council can come up with new arguments of this kind, whether this four-year deadline could lead to the Commission being a little more flexible. This is how I understood the reference just now to the Commission considering the issue and I am grateful for this."
3010,3,EN,,,,,FALSE,"My request to the Commissioner is to consider, if Parliament and the Council can come up with new arguments of this kind, whether this four-year deadline could lead to the Commission being a little more flexible.","The only argument which has been mentioned and which, incidentally, conflicts with the Commission’s impact statement that initially seemed to be in favour of 2018, was that environmental policy reasons could play a role here. I would like to emphasise once again that it makes no difference to the climate whether we burn imported or domestic coal.",This is how I understood the reference just now to the Commission considering the issue and I am grateful for this.
3011,3,EN,,,,,FALSE,This is how I understood the reference just now to the Commission considering the issue and I am grateful for this.,"I would like to emphasise once again that it makes no difference to the climate whether we burn imported or domestic coal. My request to the Commissioner is to consider, if Parliament and the Council can come up with new arguments of this kind, whether this four-year deadline could lead to the Commission being a little more flexible.",
