"sentenceid","speechno","language","_golden","subsidy_scale","subsidy_scale_gold","subsidy_scale_gold_reason","screener","sentence_text","pre_sentence","post_sentence"
1011,1,"ES","","","","",FALSE,"Existe el argumento de que el régimen de ayuda estatal adoptado en 2002, que está a punto de expirar, fue un acuerdo para la eliminación gradual de las minas de carbón.","Sin embargo, puede ser que tampoco hayan entendido el contenido. Ninguno de los argumentos a favor de esta propuesta puede considerarse con seriedad, pues no son correctos.","Por supuesto, esto es totalmente incorrecto. Se trataba de un acuerdo sucesor."
1012,1,"ES","","","","",FALSE,"Por supuesto, esto es totalmente incorrecto.","Ninguno de los argumentos a favor de esta propuesta puede considerarse con seriedad, pues no son correctos. Existe el argumento de que el régimen de ayuda estatal adoptado en 2002, que está a punto de expirar, fue un acuerdo para la eliminación gradual de las minas de carbón.","Se trataba de un acuerdo sucesor. Lo sé porque yo estaba allí y porque fui ponente del Parlamento en 2002."
1013,1,"ES","","","","",FALSE,"Se trataba de un acuerdo sucesor.","Existe el argumento de que el régimen de ayuda estatal adoptado en 2002, que está a punto de expirar, fue un acuerdo para la eliminación gradual de las minas de carbón. Por supuesto, esto es totalmente incorrecto.","Lo sé porque yo estaba allí y porque fui ponente del Parlamento en 2002. Esto pasó cuando el Tratado por el que se estableció la Comunidad Europea del Carbón y del Acero (CECA) venció después de 50 años y fue necesario establecer un acuerdo sucesor, no solo por cuanto atañe a la ayuda, sino también por lo que respecta a otras cuestiones."
1014,1,"ES","","","","",FALSE,"Lo sé porque yo estaba allí y porque fui ponente del Parlamento en 2002.","Por supuesto, esto es totalmente incorrecto. Se trataba de un acuerdo sucesor.","Esto pasó cuando el Tratado por el que se estableció la Comunidad Europea del Carbón y del Acero (CECA) venció después de 50 años y fue necesario establecer un acuerdo sucesor, no solo por cuanto atañe a la ayuda, sino también por lo que respecta a otras cuestiones. Si se hubiese tratado de un acuerdo de eliminación gradual, ¿qué hubiese pasado, por ejemplo, con los activos de la CECA?"
1015,1,"ES","","","","",FALSE,"Esto pasó cuando el Tratado por el que se estableció la Comunidad Europea del Carbón y del Acero (CECA) venció después de 50 años y fue necesario establecer un acuerdo sucesor, no solo por cuanto atañe a la ayuda, sino también por lo que respecta a otras cuestiones.","Se trataba de un acuerdo sucesor. Lo sé porque yo estaba allí y porque fui ponente del Parlamento en 2002.","Si se hubiese tratado de un acuerdo de eliminación gradual, ¿qué hubiese pasado, por ejemplo, con los activos de la CECA? No fue un acuerdo de eliminación gradual, sino un acuerdo sucesor."
1016,1,"ES","","","","",FALSE,"Si se hubiese tratado de un acuerdo de eliminación gradual, ¿qué hubiese pasado, por ejemplo, con los activos de la CECA?","Lo sé porque yo estaba allí y porque fui ponente del Parlamento en 2002. Esto pasó cuando el Tratado por el que se estableció la Comunidad Europea del Carbón y del Acero (CECA) venció después de 50 años y fue necesario establecer un acuerdo sucesor, no solo por cuanto atañe a la ayuda, sino también por lo que respecta a otras cuestiones.","No fue un acuerdo de eliminación gradual, sino un acuerdo sucesor. En aquel momento, acordamos con razón un periodo de ocho años para este acuerdo sucesor, tras el que volveríamos a revisar la cuestión."
1017,1,"ES","","","","",FALSE,"No fue un acuerdo de eliminación gradual, sino un acuerdo sucesor.","Esto pasó cuando el Tratado por el que se estableció la Comunidad Europea del Carbón y del Acero (CECA) venció después de 50 años y fue necesario establecer un acuerdo sucesor, no solo por cuanto atañe a la ayuda, sino también por lo que respecta a otras cuestiones. Si se hubiese tratado de un acuerdo de eliminación gradual, ¿qué hubiese pasado, por ejemplo, con los activos de la CECA?","En aquel momento, acordamos con razón un periodo de ocho años para este acuerdo sucesor, tras el que volveríamos a revisar la cuestión. Por tanto, este argumento es incorrecto."
1018,1,"ES","","","","",FALSE,"En aquel momento, acordamos con razón un periodo de ocho años para este acuerdo sucesor, tras el que volveríamos a revisar la cuestión.","Si se hubiese tratado de un acuerdo de eliminación gradual, ¿qué hubiese pasado, por ejemplo, con los activos de la CECA? No fue un acuerdo de eliminación gradual, sino un acuerdo sucesor.","Por tanto, este argumento es incorrecto. El segundo argumento que se plantea es la cuestión de la sostenibilidad."
1019,1,"ES","","","","",FALSE,"Por tanto, este argumento es incorrecto.","No fue un acuerdo de eliminación gradual, sino un acuerdo sucesor. En aquel momento, acordamos con razón un periodo de ocho años para este acuerdo sucesor, tras el que volveríamos a revisar la cuestión.","El segundo argumento que se plantea es la cuestión de la sostenibilidad. Todos estamos a favor de esto y sabemos que el carbón, por supuesto, produce grandes cantidades de emisiones de CO2."
1020,1,"ES","","","","",FALSE,"El segundo argumento que se plantea es la cuestión de la sostenibilidad.","En aquel momento, acordamos con razón un periodo de ocho años para este acuerdo sucesor, tras el que volveríamos a revisar la cuestión. Por tanto, este argumento es incorrecto.","Todos estamos a favor de esto y sabemos que el carbón, por supuesto, produce grandes cantidades de emisiones de CO2. Sin embargo, una decisión tomada por la Comisión no puede abolir las leyes de la ciencia."
1021,1,"ES","","","","",FALSE,"Todos estamos a favor de esto y sabemos que el carbón, por supuesto, produce grandes cantidades de emisiones de CO2.","Por tanto, este argumento es incorrecto. El segundo argumento que se plantea es la cuestión de la sostenibilidad.","Sin embargo, una decisión tomada por la Comisión no puede abolir las leyes de la ciencia. ¿Qué pasará después?"
1022,1,"ES","","","","",FALSE,"Sin embargo, una decisión tomada por la Comisión no puede abolir las leyes de la ciencia.","El segundo argumento que se plantea es la cuestión de la sostenibilidad. Todos estamos a favor de esto y sabemos que el carbón, por supuesto, produce grandes cantidades de emisiones de CO2.","¿Qué pasará después? El carbón nacional será reemplazado por el carbón importado."
1023,1,"ES","","","","",FALSE,"¿Qué pasará después?","Todos estamos a favor de esto y sabemos que el carbón, por supuesto, produce grandes cantidades de emisiones de CO2. Sin embargo, una decisión tomada por la Comisión no puede abolir las leyes de la ciencia.","El carbón nacional será reemplazado por el carbón importado. Eso es lo único que va a suceder."
1024,1,"ES","","","","",FALSE,"El carbón nacional será reemplazado por el carbón importado.","Sin embargo, una decisión tomada por la Comisión no puede abolir las leyes de la ciencia. ¿Qué pasará después?","Eso es lo único que va a suceder. El carbón importado emite exactamente la misma cantidad de CO2 que el nacional."
1025,1,"ES","","","","",FALSE,"Eso es lo único que va a suceder.","¿Qué pasará después? El carbón nacional será reemplazado por el carbón importado.","El carbón importado emite exactamente la misma cantidad de CO2 que el nacional. El problema es simplemente que si ya no tenemos puntos de referencia, no seremos capaces de utilizarlos en el desarrollo de nuevas tecnologías de vanguardia para las estaciones mineras y de energía."
1026,1,"ES","","","","",FALSE,"El carbón importado emite exactamente la misma cantidad de CO2 que el nacional.","El carbón nacional será reemplazado por el carbón importado. Eso es lo único que va a suceder.","El problema es simplemente que si ya no tenemos puntos de referencia, no seremos capaces de utilizarlos en el desarrollo de nuevas tecnologías de vanguardia para las estaciones mineras y de energía. Europa es líder en este campo y tiene una ventaja de exportación."
1027,1,"ES","","","","",FALSE,"El problema es simplemente que si ya no tenemos puntos de referencia, no seremos capaces de utilizarlos en el desarrollo de nuevas tecnologías de vanguardia para las estaciones mineras y de energía.","Eso es lo único que va a suceder. El carbón importado emite exactamente la misma cantidad de CO2 que el nacional.","Europa es líder en este campo y tiene una ventaja de exportación. No creo que debamos abandonar esto."
1028,1,"ES","","","","",FALSE,"Europa es líder en este campo y tiene una ventaja de exportación.","El carbón importado emite exactamente la misma cantidad de CO2 que el nacional. El problema es simplemente que si ya no tenemos puntos de referencia, no seremos capaces de utilizarlos en el desarrollo de nuevas tecnologías de vanguardia para las estaciones mineras y de energía.","No creo que debamos abandonar esto. El tercer argumento es que la ayuda es perjudicial y que sería mejor gastar el dinero en otras cosas."
1029,1,"ES","","","","",FALSE,"No creo que debamos abandonar esto.","El problema es simplemente que si ya no tenemos puntos de referencia, no seremos capaces de utilizarlos en el desarrollo de nuevas tecnologías de vanguardia para las estaciones mineras y de energía. Europa es líder en este campo y tiene una ventaja de exportación.","El tercer argumento es que la ayuda es perjudicial y que sería mejor gastar el dinero en otras cosas. No es posible decir nada en contra de este argumento o en contra de la actitud de los radicales del mercado."
1030,1,"ES","","","","",FALSE,"El tercer argumento es que la ayuda es perjudicial y que sería mejor gastar el dinero en otras cosas.","Europa es líder en este campo y tiene una ventaja de exportación. No creo que debamos abandonar esto.","No es posible decir nada en contra de este argumento o en contra de la actitud de los radicales del mercado. Usted no puede oponerse a una ideología con hechos."
1031,1,"ES","","","","",FALSE,"No es posible decir nada en contra de este argumento o en contra de la actitud de los radicales del mercado.","No creo que debamos abandonar esto. El tercer argumento es que la ayuda es perjudicial y que sería mejor gastar el dinero en otras cosas.","Usted no puede oponerse a una ideología con hechos. Sin embargo, la afirmación de que esto sería demasiado caro, por ejemplo, debería considerarse a la luz de lo que realmente significaría si la minería se detuviese bruscamente, y 2014 sería una parada brusca, que se traduciría en un aumento en los costes de la lucha contra el desempleo y, sobre todo, en las costes correspondientes al cierre de fosos a largo plazo."
1032,1,"ES","","","","",FALSE,"Usted no puede oponerse a una ideología con hechos.","El tercer argumento es que la ayuda es perjudicial y que sería mejor gastar el dinero en otras cosas. No es posible decir nada en contra de este argumento o en contra de la actitud de los radicales del mercado.","Sin embargo, la afirmación de que esto sería demasiado caro, por ejemplo, debería considerarse a la luz de lo que realmente significaría si la minería se detuviese bruscamente, y 2014 sería una parada brusca, que se traduciría en un aumento en los costes de la lucha contra el desempleo y, sobre todo, en las costes correspondientes al cierre de fosos a largo plazo. Este es un tema muy complicado y complejo."
1033,1,"ES","","","","",FALSE,"Sin embargo, la afirmación de que esto sería demasiado caro, por ejemplo, debería considerarse a la luz de lo que realmente significaría si la minería se detuviese bruscamente, y 2014 sería una parada brusca, que se traduciría en un aumento en los costes de la lucha contra el desempleo y, sobre todo, en las costes correspondientes al cierre de fosos a largo plazo.","No es posible decir nada en contra de este argumento o en contra de la actitud de los radicales del mercado. Usted no puede oponerse a una ideología con hechos.","Este es un tema muy complicado y complejo. Los costes de los cierres de fosos a largo plazo seguirían incurriéndose durante años o incluso décadas después de haber puesto fin a las minas de carbón."
1034,1,"ES","","","","",FALSE,"Este es un tema muy complicado y complejo.","Usted no puede oponerse a una ideología con hechos. Sin embargo, la afirmación de que esto sería demasiado caro, por ejemplo, debería considerarse a la luz de lo que realmente significaría si la minería se detuviese bruscamente, y 2014 sería una parada brusca, que se traduciría en un aumento en los costes de la lucha contra el desempleo y, sobre todo, en las costes correspondientes al cierre de fosos a largo plazo.","Los costes de los cierres de fosos a largo plazo seguirían incurriéndose durante años o incluso décadas después de haber puesto fin a las minas de carbón. Los gastos han de sufragarse con cargo al erario público."
1035,1,"ES","","","","",FALSE,"Los costes de los cierres de fosos a largo plazo seguirían incurriéndose durante años o incluso décadas después de haber puesto fin a las minas de carbón.","Sin embargo, la afirmación de que esto sería demasiado caro, por ejemplo, debería considerarse a la luz de lo que realmente significaría si la minería se detuviese bruscamente, y 2014 sería una parada brusca, que se traduciría en un aumento en los costes de la lucha contra el desempleo y, sobre todo, en las costes correspondientes al cierre de fosos a largo plazo. Este es un tema muy complicado y complejo.","Los gastos han de sufragarse con cargo al erario público. Sin embargo, algunos Estados miembros disponen de un sistema que garantiza que el Estado no es responsable de estos costes."
1036,1,"ES","","","","",FALSE,"Los gastos han de sufragarse con cargo al erario público.","Este es un tema muy complicado y complejo. Los costes de los cierres de fosos a largo plazo seguirían incurriéndose durante años o incluso décadas después de haber puesto fin a las minas de carbón.","Sin embargo, algunos Estados miembros disponen de un sistema que garantiza que el Estado no es responsable de estos costes. Por lo tanto, este argumento tampoco tiene lógica."
1037,1,"ES","","","","",FALSE,"Sin embargo, algunos Estados miembros disponen de un sistema que garantiza que el Estado no es responsable de estos costes.","Los costes de los cierres de fosos a largo plazo seguirían incurriéndose durante años o incluso décadas después de haber puesto fin a las minas de carbón. Los gastos han de sufragarse con cargo al erario público.","Por lo tanto, este argumento tampoco tiene lógica. Por esta razón, recomiendo que usted piense en esto de nuevo tan pronto como sea posible y que preste atención a lo que se dice en la evaluación de impacto."
1038,1,"ES","","","","",FALSE,"Por lo tanto, este argumento tampoco tiene lógica.","Los gastos han de sufragarse con cargo al erario público. Sin embargo, algunos Estados miembros disponen de un sistema que garantiza que el Estado no es responsable de estos costes.","Por esta razón, recomiendo que usted piense en esto de nuevo tan pronto como sea posible y que preste atención a lo que se dice en la evaluación de impacto. De lo contrario, el resultado consistirá en distorsiones regionales y sociopolíticas, algo que no queremos."
1039,1,"ES","","","","",FALSE,"Por esta razón, recomiendo que usted piense en esto de nuevo tan pronto como sea posible y que preste atención a lo que se dice en la evaluación de impacto.","Sin embargo, algunos Estados miembros disponen de un sistema que garantiza que el Estado no es responsable de estos costes. Por lo tanto, este argumento tampoco tiene lógica.","De lo contrario, el resultado consistirá en distorsiones regionales y sociopolíticas, algo que no queremos. Esta es la razón por la que la propuesta de 2018 es tan delicada."
1040,1,"ES","","","","",FALSE,"De lo contrario, el resultado consistirá en distorsiones regionales y sociopolíticas, algo que no queremos.","Por lo tanto, este argumento tampoco tiene lógica. Por esta razón, recomiendo que usted piense en esto de nuevo tan pronto como sea posible y que preste atención a lo que se dice en la evaluación de impacto.","Esta es la razón por la que la propuesta de 2018 es tan delicada."
1041,1,"ES","","","","",FALSE,"Esta es la razón por la que la propuesta de 2018 es tan delicada.","Por esta razón, recomiendo que usted piense en esto de nuevo tan pronto como sea posible y que preste atención a lo que se dice en la evaluación de impacto. De lo contrario, el resultado consistirá en distorsiones regionales y sociopolíticas, algo que no queremos.",""
2001,2,"ES","","","","",FALSE,"Señora Presidenta, muchas gracias al señor Rapkay por el informe que ha realizado para la Comisión de Asuntos Económicos y Monetarios de este Parlamento.","","Hemos analizado en la Comisión, con mucho interés y con mucha atención, tanto el informe como las enmiendas que se han propuesto para este debate, y hemos tomado buena nota de que el informe respalda en particular la prolongación del periodo de cierre de las minas no competitivas hasta el 2018. También en la Comisión somos conscientes de que en los últimos debates que han tenido lugar en el seno del Comité de Representantes Permanentes, el Coreper, es mayoritario el apoyo al plazo del 2018, como sugiere el informe del señor Rapkay."
2002,2,"ES","","","","",FALSE,"Hemos analizado en la Comisión, con mucho interés y con mucha atención, tanto el informe como las enmiendas que se han propuesto para este debate, y hemos tomado buena nota de que el informe respalda en particular la prolongación del periodo de cierre de las minas no competitivas hasta el 2018.","Señora Presidenta, muchas gracias al señor Rapkay por el informe que ha realizado para la Comisión de Asuntos Económicos y Monetarios de este Parlamento.","También en la Comisión somos conscientes de que en los últimos debates que han tenido lugar en el seno del Comité de Representantes Permanentes, el Coreper, es mayoritario el apoyo al plazo del 2018, como sugiere el informe del señor Rapkay. Por supuesto, en la Comisión, cuando hemos preparado la propuesta de Reglamento y cuando hemos analizado esta situación, hemos sido plenamente conscientes del impacto social y del impacto regional, en determinadas regiones de la Unión Europea, del cierre de las minas de carbón."
2003,2,"ES","","","","",FALSE,"También en la Comisión somos conscientes de que en los últimos debates que han tenido lugar en el seno del Comité de Representantes Permanentes, el Coreper, es mayoritario el apoyo al plazo del 2018, como sugiere el informe del señor Rapkay.","Señora Presidenta, muchas gracias al señor Rapkay por el informe que ha realizado para la Comisión de Asuntos Económicos y Monetarios de este Parlamento. Hemos analizado en la Comisión, con mucho interés y con mucha atención, tanto el informe como las enmiendas que se han propuesto para este debate, y hemos tomado buena nota de que el informe respalda en particular la prolongación del periodo de cierre de las minas no competitivas hasta el 2018.","Por supuesto, en la Comisión, cuando hemos preparado la propuesta de Reglamento y cuando hemos analizado esta situación, hemos sido plenamente conscientes del impacto social y del impacto regional, en determinadas regiones de la Unión Europea, del cierre de las minas de carbón. Pero también hemos tenido en cuenta, al preparar el Reglamento, el hecho de que algunas de esas minas no son competitivas y sólo han sobrevivido, hasta hoy, gracias a constantes inyecciones de dinero público, de subvenciones públicas."
2004,2,"ES","","","","",FALSE,"Por supuesto, en la Comisión, cuando hemos preparado la propuesta de Reglamento y cuando hemos analizado esta situación, hemos sido plenamente conscientes del impacto social y del impacto regional, en determinadas regiones de la Unión Europea, del cierre de las minas de carbón.","Hemos analizado en la Comisión, con mucho interés y con mucha atención, tanto el informe como las enmiendas que se han propuesto para este debate, y hemos tomado buena nota de que el informe respalda en particular la prolongación del periodo de cierre de las minas no competitivas hasta el 2018. También en la Comisión somos conscientes de que en los últimos debates que han tenido lugar en el seno del Comité de Representantes Permanentes, el Coreper, es mayoritario el apoyo al plazo del 2018, como sugiere el informe del señor Rapkay.","Pero también hemos tenido en cuenta, al preparar el Reglamento, el hecho de que algunas de esas minas no son competitivas y sólo han sobrevivido, hasta hoy, gracias a constantes inyecciones de dinero público, de subvenciones públicas. Por ello, en nuestra propuesta de Reglamento permitimos a los Estados miembros conceder ayudas de funcionamiento adicionales pero, en esta ocasión, con el objetivo específico de facilitar el cierre gradual de las minas no competitivas."
2005,2,"ES","","","","",FALSE,"Pero también hemos tenido en cuenta, al preparar el Reglamento, el hecho de que algunas de esas minas no son competitivas y sólo han sobrevivido, hasta hoy, gracias a constantes inyecciones de dinero público, de subvenciones públicas.","También en la Comisión somos conscientes de que en los últimos debates que han tenido lugar en el seno del Comité de Representantes Permanentes, el Coreper, es mayoritario el apoyo al plazo del 2018, como sugiere el informe del señor Rapkay. Por supuesto, en la Comisión, cuando hemos preparado la propuesta de Reglamento y cuando hemos analizado esta situación, hemos sido plenamente conscientes del impacto social y del impacto regional, en determinadas regiones de la Unión Europea, del cierre de las minas de carbón.","Por ello, en nuestra propuesta de Reglamento permitimos a los Estados miembros conceder ayudas de funcionamiento adicionales pero, en esta ocasión, con el objetivo específico de facilitar el cierre gradual de las minas no competitivas. Quiero hacer tres reflexiones sobre tres puntos que se consideran en el informe."
2006,2,"ES","","","","",FALSE,"Por ello, en nuestra propuesta de Reglamento permitimos a los Estados miembros conceder ayudas de funcionamiento adicionales pero, en esta ocasión, con el objetivo específico de facilitar el cierre gradual de las minas no competitivas.","Por supuesto, en la Comisión, cuando hemos preparado la propuesta de Reglamento y cuando hemos analizado esta situación, hemos sido plenamente conscientes del impacto social y del impacto regional, en determinadas regiones de la Unión Europea, del cierre de las minas de carbón. Pero también hemos tenido en cuenta, al preparar el Reglamento, el hecho de que algunas de esas minas no son competitivas y sólo han sobrevivido, hasta hoy, gracias a constantes inyecciones de dinero público, de subvenciones públicas.","Quiero hacer tres reflexiones sobre tres puntos que se consideran en el informe. En primer lugar, la propuesta de conceder ayudas de funcionamiento o de inversión para que las minas sean competitivas."
2007,2,"ES","","","","",FALSE,"Quiero hacer tres reflexiones sobre tres puntos que se consideran en el informe.","Pero también hemos tenido en cuenta, al preparar el Reglamento, el hecho de que algunas de esas minas no son competitivas y sólo han sobrevivido, hasta hoy, gracias a constantes inyecciones de dinero público, de subvenciones públicas. Por ello, en nuestra propuesta de Reglamento permitimos a los Estados miembros conceder ayudas de funcionamiento adicionales pero, en esta ocasión, con el objetivo específico de facilitar el cierre gradual de las minas no competitivas.","En primer lugar, la propuesta de conceder ayudas de funcionamiento o de inversión para que las minas sean competitivas. Ya existía una disposición similar en el anterior Reglamento de ayudas al sector."
2008,2,"ES","","","","",FALSE,"En primer lugar, la propuesta de conceder ayudas de funcionamiento o de inversión para que las minas sean competitivas.","Por ello, en nuestra propuesta de Reglamento permitimos a los Estados miembros conceder ayudas de funcionamiento adicionales pero, en esta ocasión, con el objetivo específico de facilitar el cierre gradual de las minas no competitivas. Quiero hacer tres reflexiones sobre tres puntos que se consideran en el informe.","Ya existía una disposición similar en el anterior Reglamento de ayudas al sector. Sin embargo, el anterior Reglamento en buena medida no ha conseguido la consecución de los efectos deseados y, en vez de orientar las minas de carbón hacia la rentabilidad, ha generado, en cierto modo, un riesgo moral, un moral hazard."
2009,2,"ES","","","","",FALSE,"Ya existía una disposición similar en el anterior Reglamento de ayudas al sector.","Quiero hacer tres reflexiones sobre tres puntos que se consideran en el informe. En primer lugar, la propuesta de conceder ayudas de funcionamiento o de inversión para que las minas sean competitivas.","Sin embargo, el anterior Reglamento en buena medida no ha conseguido la consecución de los efectos deseados y, en vez de orientar las minas de carbón hacia la rentabilidad, ha generado, en cierto modo, un riesgo moral, un moral hazard. Las minas fueron subvencionadas con la esperanza vana de lograr la rentabilidad."
2010,2,"ES","","","","",FALSE,"Sin embargo, el anterior Reglamento en buena medida no ha conseguido la consecución de los efectos deseados y, en vez de orientar las minas de carbón hacia la rentabilidad, ha generado, en cierto modo, un riesgo moral, un moral hazard.","En primer lugar, la propuesta de conceder ayudas de funcionamiento o de inversión para que las minas sean competitivas. Ya existía una disposición similar en el anterior Reglamento de ayudas al sector.","Las minas fueron subvencionadas con la esperanza vana de lograr la rentabilidad. Hoy debemos afrontar las consecuencias: es necesario prolongar un régimen especial para la producción de carbón porque las minas en cuestión ni han alcanzado la rentabilidad ni han sido cerradas."
2011,2,"ES","","","","",FALSE,"Las minas fueron subvencionadas con la esperanza vana de lograr la rentabilidad.","Ya existía una disposición similar en el anterior Reglamento de ayudas al sector. Sin embargo, el anterior Reglamento en buena medida no ha conseguido la consecución de los efectos deseados y, en vez de orientar las minas de carbón hacia la rentabilidad, ha generado, en cierto modo, un riesgo moral, un moral hazard.","Hoy debemos afrontar las consecuencias: es necesario prolongar un régimen especial para la producción de carbón porque las minas en cuestión ni han alcanzado la rentabilidad ni han sido cerradas. En cualquier caso, las minas que cuentan con previsiones creíbles de rentabilidad no necesitan ayudas de Estado y pueden recibir el capital necesario por parte de los mercados de capitales o mercados financieros."
2012,2,"ES","","","","",FALSE,"Hoy debemos afrontar las consecuencias: es necesario prolongar un régimen especial para la producción de carbón porque las minas en cuestión ni han alcanzado la rentabilidad ni han sido cerradas.","Sin embargo, el anterior Reglamento en buena medida no ha conseguido la consecución de los efectos deseados y, en vez de orientar las minas de carbón hacia la rentabilidad, ha generado, en cierto modo, un riesgo moral, un moral hazard. Las minas fueron subvencionadas con la esperanza vana de lograr la rentabilidad.","En cualquier caso, las minas que cuentan con previsiones creíbles de rentabilidad no necesitan ayudas de Estado y pueden recibir el capital necesario por parte de los mercados de capitales o mercados financieros. En segundo lugar, quiero explicar por qué en nuestra propuesta consideramos necesario contar con un plan de atenuación de los efectos sobre el medio ambiente."
2013,2,"ES","","","","",FALSE,"En cualquier caso, las minas que cuentan con previsiones creíbles de rentabilidad no necesitan ayudas de Estado y pueden recibir el capital necesario por parte de los mercados de capitales o mercados financieros.","Las minas fueron subvencionadas con la esperanza vana de lograr la rentabilidad. Hoy debemos afrontar las consecuencias: es necesario prolongar un régimen especial para la producción de carbón porque las minas en cuestión ni han alcanzado la rentabilidad ni han sido cerradas.","En segundo lugar, quiero explicar por qué en nuestra propuesta consideramos necesario contar con un plan de atenuación de los efectos sobre el medio ambiente. En nuestra propuesta se menciona ese aspecto en el artículo 3, apartado 1."
2014,2,"ES","","","","",FALSE,"En segundo lugar, quiero explicar por qué en nuestra propuesta consideramos necesario contar con un plan de atenuación de los efectos sobre el medio ambiente.","Hoy debemos afrontar las consecuencias: es necesario prolongar un régimen especial para la producción de carbón porque las minas en cuestión ni han alcanzado la rentabilidad ni han sido cerradas. En cualquier caso, las minas que cuentan con previsiones creíbles de rentabilidad no necesitan ayudas de Estado y pueden recibir el capital necesario por parte de los mercados de capitales o mercados financieros.","En nuestra propuesta se menciona ese aspecto en el artículo 3, apartado 1. Las ayudas de Estado distorsionan la competencia, por eso el Tratado tiene previsiones al respecto para declararlas incompatibles en toda una suerte de supuestos."
