_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,subsidy_scale,orig__golden,language,post_sentence,pre_sentence,screener,sentence_text,sentenceid,speechno,orig_subsidy_scale,subsidy_scale_gold,subsidy_scale_gold_reason
603627764,11/26/2014 16:20:50,false,1483808135,,11/26/2014 16:18:02,false,clixsense,0.8,29335044,GBR,Q4,Bromsgrove,2.29.132.28,1,,EN,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.",FALSE,None of the arguments in favour of this proposal can be seriously considered because they are not correct.,1009,1,,,
603627765,11/26/2014 16:13:12,false,1483797123,,11/26/2014 16:12:23,false,neodev,0.8125,25133850,UKR,07,Kharkov,93.77.74.221,0,,EN,"Of course, this is totally incorrect. It was a successor arrangement.","However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.",FALSE,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",1010,1,,,
603627765,11/26/2014 16:13:22,false,1483797332,,11/26/2014 16:12:29,false,clixsense,0.9091,30140975,BIH,01,Lukavac,5.149.82.119,0,,EN,"Of course, this is totally incorrect. It was a successor arrangement.","However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.",FALSE,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",1010,1,,,
603627765,11/26/2014 16:15:37,false,1483800583,,11/26/2014 16:12:43,false,neodev,0.8824,30473188,HRV,02,Slavonski Brod,93.143.188.0,1,,EN,"Of course, this is totally incorrect. It was a successor arrangement.","However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.",FALSE,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",1010,1,,,
603627766,11/26/2014 16:09:59,false,1483792698,,11/26/2014 16:09:11,false,neodev,0.8125,25133850,UKR,07,Kharkov,93.77.74.221,-1,,EN,"It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",FALSE,"Of course, this is totally incorrect.",1011,1,,,
603627766,11/26/2014 16:11:30,false,1483794721,,11/26/2014 16:09:13,false,clixsense,0.9231,27694255,BRA,05,Salvador,187.59.193.191,-1,,EN,"It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",FALSE,"Of course, this is totally incorrect.",1011,1,,,
603627766,11/26/2014 16:12:00,false,1483795476,,11/26/2014 16:09:20,false,clixsense,0.9091,29786784,ITA,16,Pisa,78.13.148.115,0,,EN,"It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",FALSE,"Of course, this is totally incorrect.",1011,1,,,
603627767,11/26/2014 15:59:23,false,1483779404,,11/26/2014 15:55:42,false,clixsense,0.9091,30140975,BIH,01,Lukavac,5.149.82.119,0,,EN,"I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?","There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.",FALSE,It was a successor arrangement.,1012,1,,,
603627767,11/26/2014 15:59:42,false,1483779727,,11/26/2014 15:56:55,false,neodev,0.8824,30473188,HRV,02,Slavonski Brod,93.143.188.0,1,,EN,"I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?","There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.",FALSE,It was a successor arrangement.,1012,1,,,
603627767,11/26/2014 16:00:27,false,1483780588,,11/26/2014 15:55:28,false,neodev,1.0,30538218,HKG,00,Central District,123.255.103.50,1,,EN,"I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?","There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.",FALSE,It was a successor arrangement.,1012,1,,,
603627768,11/26/2014 16:07:53,false,1483789907,,11/26/2014 16:06:11,false,clixsense,0.9091,30140975,BIH,01,Lukavac,5.149.82.119,0,,EN,"If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets? It was not a phasing out arrangement, it was a successor arrangement.","Of course, this is totally incorrect. It was a successor arrangement.",FALSE,"I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.",1013,1,,,
603627768,11/26/2014 16:08:19,false,1483790460,,11/26/2014 16:06:10,false,clixsense,0.9,24142050,IND,19,Bangalore,14.99.10.67,0,,EN,"If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets? It was not a phasing out arrangement, it was a successor arrangement.","Of course, this is totally incorrect. It was a successor arrangement.",FALSE,"I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.",1013,1,,,
603627768,11/26/2014 16:09:18,false,1483791725,,11/26/2014 16:06:19,false,clixsense,0.9091,29786784,ITA,16,Pisa,78.13.148.115,1,,EN,"If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets? It was not a phasing out arrangement, it was a successor arrangement.","Of course, this is totally incorrect. It was a successor arrangement.",FALSE,"I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.",1013,1,,,
603627769,11/26/2014 15:59:23,false,1483779409,,11/26/2014 15:55:42,false,clixsense,0.9091,30140975,BIH,01,Lukavac,5.149.82.119,0,,EN,"It was not a phasing out arrangement, it was a successor arrangement. At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.","It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.",FALSE,"If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?",1014,1,,,
603627769,11/26/2014 15:59:42,false,1483779738,,11/26/2014 15:56:55,false,neodev,0.8824,30473188,HRV,02,Slavonski Brod,93.143.188.0,1,,EN,"It was not a phasing out arrangement, it was a successor arrangement. At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.","It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.",FALSE,"If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?",1014,1,,,
603627769,11/26/2014 16:00:27,false,1483780590,,11/26/2014 15:55:28,false,neodev,1.0,30538218,HKG,00,Central District,123.255.103.50,-1,,EN,"It was not a phasing out arrangement, it was a successor arrangement. At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.","It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.",FALSE,"If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?",1014,1,,,
603627770,11/26/2014 16:07:13,false,1483788987,,11/26/2014 16:05:03,false,neodev,1.0,30435115,ROU,42,Mizil,188.215.98.119,0,,EN,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again. Therefore, this argument is incorrect.","I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?",FALSE,"It was not a phasing out arrangement, it was a successor arrangement.",1015,1,,,
603627770,11/26/2014 16:08:13,false,1483790372,,11/26/2014 16:05:06,false,neodev,0.8824,28375885,ESP,39,Torrelavega,92.57.58.253,0,,EN,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again. Therefore, this argument is incorrect.","I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?",FALSE,"It was not a phasing out arrangement, it was a successor arrangement.",1015,1,,,
603627770,11/26/2014 16:10:08,false,1483792943,,11/26/2014 16:05:06,false,neodev,0.7273,29899457,BIH,01,Sarajevo,92.36.208.26,-1,,EN,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again. Therefore, this argument is incorrect.","I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?",FALSE,"It was not a phasing out arrangement, it was a successor arrangement.",1015,1,,,
603627770,11/26/2014 16:14:19,false,1483798522,,11/26/2014 16:10:10,false,neodev,0.7273,29899457,BIH,01,Sarajevo,92.36.208.26,-1,,EN,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again. Therefore, this argument is incorrect.","I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues. If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets?",FALSE,"It was not a phasing out arrangement, it was a successor arrangement.",1015,1,,,
603627771,11/26/2014 16:12:27,false,1483796068,,11/26/2014 16:11:10,false,clixsense,0.9091,30140975,BIH,01,Lukavac,5.149.82.119,1,,EN,"Therefore, this argument is incorrect. The second argument which is put forward is the question of sustainability.","If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets? It was not a phasing out arrangement, it was a successor arrangement.",FALSE,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.",1016,1,,,
603627771,11/26/2014 16:14:31,false,1483798821,,11/26/2014 16:11:55,false,clixsense,0.9167,12752164,ROU,10,Bucharest,84.117.13.227,1,,EN,"Therefore, this argument is incorrect. The second argument which is put forward is the question of sustainability.","If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets? It was not a phasing out arrangement, it was a successor arrangement.",FALSE,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.",1016,1,,,
603627771,11/26/2014 16:14:39,false,1483799018,,11/26/2014 16:11:31,false,clixsense,0.9231,27694255,BRA,05,Salvador,187.59.193.191,1,,EN,"Therefore, this argument is incorrect. The second argument which is put forward is the question of sustainability.","If this had been a phasing out arrangement, what would have happened, for example, to the ECSC’s assets? It was not a phasing out arrangement, it was a successor arrangement.",FALSE,"At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.",1016,1,,,
603627772,11/26/2014 16:12:21,false,1483795887,,11/26/2014 16:11:34,false,neodev,0.8125,25133850,UKR,07,Kharkov,93.77.74.221,0,,EN,"The second argument which is put forward is the question of sustainability. We are all in favour of this and we know that coal, of course, produces large quantities of CO2 emissions.","It was not a phasing out arrangement, it was a successor arrangement. At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.",FALSE,"Therefore, this argument is incorrect.",1017,1,,,
603627772,11/26/2014 16:14:32,false,1483798837,,11/26/2014 16:12:00,false,neodev,0.8462,29189983,ROU,18,Galati,5.13.146.59,0,,EN,"The second argument which is put forward is the question of sustainability. We are all in favour of this and we know that coal, of course, produces large quantities of CO2 emissions.","It was not a phasing out arrangement, it was a successor arrangement. At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.",FALSE,"Therefore, this argument is incorrect.",1017,1,,,
603627772,11/26/2014 16:20:50,false,1483808136,,11/26/2014 16:18:02,false,clixsense,0.8,29335044,GBR,Q4,Bromsgrove,2.29.132.28,1,,EN,"The second argument which is put forward is the question of sustainability. We are all in favour of this and we know that coal, of course, produces large quantities of CO2 emissions.","It was not a phasing out arrangement, it was a successor arrangement. At the time, we agreed with good reason on a period of eight years for this successor arrangement, after which we would look at the issue again.",FALSE,"Therefore, this argument is incorrect.",1017,1,,,
