_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,subsidy_scale,orig__golden,language,post_sentence,pre_sentence,screener,sentence_text,sentenceid,speechno,orig_subsidy_scale,subsidy_scale_gold,subsidy_scale_gold_reason
620361017,12/4/2014 19:12:27,false,1493955258,,12/4/2014 19:10:11,false,clixsense,1.0,30205806,PRT,17,Porto,188.83.85.12,0,,EN,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.","Madam President, Mr Almunia, ladies and gentlemen, firstly, I would like to congratulate you, Mr Almunia, and your offices. The impact assessment that you have presented is very good.",FALSE,"It is based on facts, it is conclusive and it gets to the point.",1003,1,,,
620361017,12/4/2014 19:14:11,false,1493956106,,12/4/2014 19:10:05,false,coinworker,1.0,30656293,COL,29,Cali,181.62.143.252,0,,EN,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.","Madam President, Mr Almunia, ladies and gentlemen, firstly, I would like to congratulate you, Mr Almunia, and your offices. The impact assessment that you have presented is very good.",FALSE,"It is based on facts, it is conclusive and it gets to the point.",1003,1,,,
620361017,12/4/2014 19:14:13,false,1493956125,,12/4/2014 19:09:47,false,clixsense,0.8182,20685623,IND,35,Indore,101.56.56.67,-1,,EN,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.","Madam President, Mr Almunia, ladies and gentlemen, firstly, I would like to congratulate you, Mr Almunia, and your offices. The impact assessment that you have presented is very good.",FALSE,"It is based on facts, it is conclusive and it gets to the point.",1003,1,,,
620361017,12/4/2014 19:16:45,false,1493957310,,12/4/2014 19:14:57,false,neodev,1.0,28155953,POL,73,Torun,86.111.114.227,0,,EN,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.","Madam President, Mr Almunia, ladies and gentlemen, firstly, I would like to congratulate you, Mr Almunia, and your offices. The impact assessment that you have presented is very good.",FALSE,"It is based on facts, it is conclusive and it gets to the point.",1003,1,,,
620361018,12/4/2014 19:10:20,false,1493954323,,12/4/2014 19:08:50,false,neodev,0.8947,27790533,IND,25,Chennai,182.65.236.197,1,,EN,"I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.","The impact assessment that you have presented is very good. It is based on facts, it is conclusive and it gets to the point.",FALSE,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",1004,1,,,
620361018,12/4/2014 19:10:22,false,1493954359,,12/4/2014 19:08:58,false,neodev,0.9231,23548402,BIH,02,Banja Luka,79.143.165.20,0,,EN,"I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.","The impact assessment that you have presented is very good. It is based on facts, it is conclusive and it gets to the point.",FALSE,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",1004,1,,,
620361018,12/4/2014 19:10:27,false,1493954424,,12/4/2014 19:08:54,false,clixsense,0.8235,15254810,PRT,19,Setúbal,85.240.64.41,0,,EN,"I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.","The impact assessment that you have presented is very good. It is based on facts, it is conclusive and it gets to the point.",FALSE,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",1004,1,,,
620361018,12/4/2014 19:11:22,false,1493954832,,12/4/2014 19:09:01,false,neodev,0.9333,12383470,IND,"","",14.96.72.71,1,,EN,"I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.","The impact assessment that you have presented is very good. It is based on facts, it is conclusive and it gets to the point.",FALSE,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",1004,1,,,
620361018,12/4/2014 19:11:35,false,1493954887,,12/4/2014 19:09:04,false,clixsense,0.8182,30359365,BIH,01,Tuzla,31.47.21.235,-1,,EN,"I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.","The impact assessment that you have presented is very good. It is based on facts, it is conclusive and it gets to the point.",FALSE,"It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",1004,1,,,
620361019,12/4/2014 19:13:14,false,1493955661,,12/4/2014 19:12:04,false,neodev,0.9583,28840507,GBR,J7,Thirsk,86.165.46.248,0,,EN,There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,"It is based on facts, it is conclusive and it gets to the point. It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",FALSE,"I wonder how the College of Commissioners picked the year, for example.",1005,1,,,
620361019,12/4/2014 19:13:49,false,1493955958,,12/4/2014 19:11:48,false,neodev,0.9333,30571937,GRC,35,Athens,79.166.125.87,1,,EN,There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,"It is based on facts, it is conclusive and it gets to the point. It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",FALSE,"I wonder how the College of Commissioners picked the year, for example.",1005,1,,,
620361019,12/4/2014 19:14:03,false,1493956054,,12/4/2014 19:12:11,false,clixsense,1.0,27694255,BRA,05,Salvador,177.159.53.216,0,,EN,There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,"It is based on facts, it is conclusive and it gets to the point. It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",FALSE,"I wonder how the College of Commissioners picked the year, for example.",1005,1,,,
620361019,12/4/2014 19:15:10,false,1493956640,,12/4/2014 19:12:10,false,neodev,0.75,26271914,PAK,08,Islamabad,39.36.64.193,0,,EN,There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,"It is based on facts, it is conclusive and it gets to the point. It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",FALSE,"I wonder how the College of Commissioners picked the year, for example.",1005,1,,,
620361019,12/4/2014 19:18:41,false,1493958116,,12/4/2014 19:11:50,false,neodev,0.9412,28375885,ESP,39,Santander,83.35.78.161,0,,EN,There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,"It is based on facts, it is conclusive and it gets to the point. It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment.",FALSE,"I wonder how the College of Commissioners picked the year, for example.",1005,1,,,
620361020,12/4/2014 18:59:48,false,1493948720,,12/4/2014 18:58:47,false,neodev,0.9231,23548402,BIH,02,Banja Luka,79.143.165.20,0,,EN,"The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.","It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.",FALSE,There is absolutely no mention of this in the impact assessment.,1006,1,,,
620361020,12/4/2014 18:59:57,false,1493948828,,12/4/2014 18:58:18,false,neodev,0.9286,30264023,SRB,00,Belgrade,109.121.2.153,0,,EN,"The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.","It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.",FALSE,There is absolutely no mention of this in the impact assessment.,1006,1,,,
620361020,12/4/2014 19:00:39,false,1493949248,,12/4/2014 18:58:42,false,clixsense,0.8235,15254810,PRT,19,Setúbal,85.240.64.41,0,,EN,"The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.","It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.",FALSE,There is absolutely no mention of this in the impact assessment.,1006,1,,,
620361020,12/4/2014 19:00:54,false,1493949339,,12/4/2014 18:58:40,false,neodev,0.9333,30571937,GRC,35,Athens,79.166.125.87,0,,EN,"The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.","It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.",FALSE,There is absolutely no mention of this in the impact assessment.,1006,1,,,
620361020,12/4/2014 19:04:00,false,1493951029,,12/4/2014 18:58:40,false,neodev,0.8333,29281739,IND,24,Jaipur,117.197.8.134,0,,EN,"The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.","It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.",FALSE,There is absolutely no mention of this in the impact assessment.,1006,1,,,
620361020,12/4/2014 19:08:13,false,1493953334,,12/4/2014 19:03:45,false,neodev,0.9091,24864724,MAR,55,Agadir,41.143.57.252,0,,EN,"The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.","It is a pity that the other members of the College of Commissioners have not read this impact assessment, because if they had read it, they would not have been able to present this proposal, which has nothing at all to do with the impact assessment. I wonder how the College of Commissioners picked the year, for example.",FALSE,There is absolutely no mention of this in the impact assessment.,1006,1,,,
620361021,12/4/2014 19:01:11,false,1493949489,,12/4/2014 18:59:15,false,neodev,0.9583,28840507,GBR,J7,Thirsk,86.165.46.248,0,,EN,"However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.","I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.",FALSE,The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,1007,1,,,
620361021,12/4/2014 19:02:35,false,1493950234,,12/4/2014 18:59:37,false,clixsense,0.7647,29352985,GRC,"","",46.198.121.244,1,,EN,"However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.","I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.",FALSE,The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,1007,1,,,
620361021,12/4/2014 19:03:05,false,1493950537,,12/4/2014 18:58:56,false,neodev,0.75,14454588,MAR,45,Casablanca,196.217.182.137,-1,,EN,"However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.","I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.",FALSE,The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,1007,1,,,
620361021,12/4/2014 19:03:19,false,1493950674,,12/4/2014 18:59:20,false,clixsense,1.0,30205806,PRT,17,Porto,188.83.85.12,0,,EN,"However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.","I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.",FALSE,The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,1007,1,,,
620361021,12/4/2014 19:04:42,false,1493951476,,12/4/2014 18:59:43,false,clixsense,0.8333,30046542,HRV,21,Zagreb,93.136.127.76,1,,EN,"However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.","I wonder how the College of Commissioners picked the year, for example. There is absolutely no mention of this in the impact assessment.",FALSE,The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,1007,1,,,
620361022,12/4/2014 19:09:31,false,1493953984,,12/4/2014 19:08:04,false,neodev,0.9583,28840507,GBR,J7,Thirsk,86.165.46.248,0,,EN,"None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,FALSE,"However, it may be that they have also not understood the content.",1008,1,,,
620361022,12/4/2014 19:10:23,false,1493954366,,12/4/2014 19:08:01,false,clixsense,1.0,27694255,BRA,05,Salvador,177.159.53.216,0,,EN,"None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,FALSE,"However, it may be that they have also not understood the content.",1008,1,,,
620361022,12/4/2014 19:11:24,false,1493954848,,12/4/2014 19:08:06,false,neodev,0.9091,11332089,PRI,00,Las Piedras,24.41.149.141,0,,EN,"None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,FALSE,"However, it may be that they have also not understood the content.",1008,1,,,
620361022,12/4/2014 19:12:09,false,1493955086,,12/4/2014 19:08:06,false,neodev,0.75,26271914,PAK,08,Islamabad,39.36.64.193,0,,EN,"None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,FALSE,"However, it may be that they have also not understood the content.",1008,1,,,
620361022,12/4/2014 19:13:12,false,1493955620,,12/4/2014 19:08:15,false,neodev,0.9091,24864724,MAR,55,Agadir,41.143.57.252,0,,EN,"None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",There is absolutely no mention of this in the impact assessment. The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be.,FALSE,"However, it may be that they have also not understood the content.",1008,1,,,
620361023,12/4/2014 19:14:31,false,1493956272,,12/4/2014 19:13:15,false,neodev,0.9583,28840507,GBR,J7,Thirsk,86.165.46.248,1,,EN,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.",FALSE,None of the arguments in favour of this proposal can be seriously considered because they are not correct.,1009,1,,,
620361023,12/4/2014 19:14:44,false,1493956419,,12/4/2014 19:13:29,false,neodev,0.9231,23548402,BIH,02,Banja Luka,79.143.165.32,1,,EN,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.",FALSE,None of the arguments in favour of this proposal can be seriously considered because they are not correct.,1009,1,,,
620361023,12/4/2014 19:15:11,false,1493956659,,12/4/2014 19:13:34,false,neodev,0.9333,12383470,IND,"","",14.96.72.71,0,,EN,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.",FALSE,None of the arguments in favour of this proposal can be seriously considered because they are not correct.,1009,1,,,
620361023,12/4/2014 19:15:56,false,1493956921,,12/4/2014 19:13:06,false,neodev,0.9286,30264023,SRB,00,Belgrade,109.121.2.153,1,,EN,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.",FALSE,None of the arguments in favour of this proposal can be seriously considered because they are not correct.,1009,1,,,
620361023,12/4/2014 19:15:58,false,1493956967,,12/4/2014 19:13:08,false,neodev,0.9167,28896660,BIH,02,Prijedor,92.241.131.8,1,,EN,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.",FALSE,None of the arguments in favour of this proposal can be seriously considered because they are not correct.,1009,1,,,
620361023,12/4/2014 19:16:16,false,1493957150,,12/4/2014 19:13:25,false,neodev,1.0,30473188,HRV,"","",93.143.176.254,1,,EN,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.",FALSE,None of the arguments in favour of this proposal can be seriously considered because they are not correct.,1009,1,,,
620361023,12/4/2014 19:17:04,false,1493957443,,12/4/2014 19:13:19,false,clixsense,1.0,6335233,ROU,07,Botosani,86.122.101.151,-1,,EN,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining. Of course, this is totally incorrect.","The only thing which might explain it is that 2014 is exactly halfway between 2010 and 2018. That is what it must be. However, it may be that they have also not understood the content.",FALSE,None of the arguments in favour of this proposal can be seriously considered because they are not correct.,1009,1,,,
620361024,12/4/2014 19:02:58,false,1493950474,,12/4/2014 19:01:16,false,neodev,0.9231,23548402,BIH,02,Banja Luka,79.143.165.20,0,,EN,"Of course, this is totally incorrect. It was a successor arrangement.","However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.",FALSE,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",1010,1,,,
620361024,12/4/2014 19:04:17,false,1493951201,,12/4/2014 19:01:22,false,neodev,1.0,12290437,IND,09,Ahmedabad,122.179.148.167,0,,EN,"Of course, this is totally incorrect. It was a successor arrangement.","However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.",FALSE,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",1010,1,,,
620361024,12/4/2014 19:04:37,false,1493951404,,12/4/2014 19:01:36,false,clixsense,1.0,29191275,ESP,60,Castellón,83.37.135.216,0,,EN,"Of course, this is totally incorrect. It was a successor arrangement.","However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.",FALSE,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",1010,1,,,
620361024,12/4/2014 19:05:45,false,1493952030,,12/4/2014 19:01:38,false,neodev,0.8,16412357,MEX,21,Puebla,189.131.230.90,-1,,EN,"Of course, this is totally incorrect. It was a successor arrangement.","However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.",FALSE,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",1010,1,,,
620361024,12/4/2014 19:06:03,false,1493952277,,12/4/2014 19:01:26,false,clixsense,0.8182,30569115,BIH,01,Sarajevo,80.80.36.146,0,,EN,"Of course, this is totally incorrect. It was a successor arrangement.","However, it may be that they have also not understood the content. None of the arguments in favour of this proposal can be seriously considered because they are not correct.",FALSE,"There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",1010,1,,,
620361025,12/4/2014 19:10:08,false,1493954237,,12/4/2014 19:08:26,false,clixsense,1.0,30205806,PRT,17,Porto,188.83.85.12,0,,EN,"It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",FALSE,"Of course, this is totally incorrect.",1011,1,,,
620361025,12/4/2014 19:10:10,false,1493954257,,12/4/2014 19:08:19,false,neodev,0.75,14454588,MAR,45,Casablanca,196.217.182.137,-1,,EN,"It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",FALSE,"Of course, this is totally incorrect.",1011,1,,,
620361025,12/4/2014 19:10:38,false,1493954509,,12/4/2014 19:08:17,false,neodev,0.9167,28896660,BIH,02,Prijedor,92.241.131.8,0,,EN,"It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",FALSE,"Of course, this is totally incorrect.",1011,1,,,
620361025,12/4/2014 19:11:22,false,1493954813,,12/4/2014 19:08:31,false,neodev,0.8571,30166879,BIH,01,Sarajevo,109.175.100.49,1,,EN,"It was a successor arrangement. I know this, because I was there and I was the rapporteur for Parliament in 2002. This is when the Treaty establishing the European Coal and Steel Community (ECSC) expired after 50 years and a successor arrangement was needed, not only with regard to aid, but also other issues.","None of the arguments in favour of this proposal can be seriously considered because they are not correct. There is the argument that the State aid scheme adopted in 2002, which is about to expire, was a phasing out arrangement for coal mining.",FALSE,"Of course, this is totally incorrect.",1011,1,,,
