_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,pub_scale,orig__golden,post_sentence,pre_sentence,orig_pub_scale,pub_scale_gold,pub_scale_gold_max,pub_scale_gold_min,pub_scale_gold_reason,reviewno,screener,sentence_text,sentenceid
620367539,12/4/2014 19:08:03,false,1493953280,,12/4/2014 19:04:45,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.","","","","","",1,FALSE,"To be quite frank, this was very difficult decision for us.",105
620367539,12/4/2014 19:08:54,false,1493953726,,12/4/2014 19:04:27,false,clixsense,1.0,6499347,SRB,00,Belgrade,46.240.244.239,0,"","The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.","","","","","",1,FALSE,"To be quite frank, this was very difficult decision for us.",105
620367539,12/4/2014 19:12:04,false,1493955056,,12/4/2014 19:10:14,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,-1,"","The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.","","","","","",1,FALSE,"To be quite frank, this was very difficult decision for us.",105
620367540,12/4/2014 19:02:45,false,1493950343,,12/4/2014 19:00:28,false,prodege,1.0,22031444,GBR,M4,Southampton,78.146.13.35,0,"","Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.","","","","","",1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
620367540,12/4/2014 19:02:53,false,1493950449,,12/4/2014 19:00:14,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.","","","","","",1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
620367540,12/4/2014 19:04:11,false,1493951126,,12/4/2014 19:02:47,false,prodege,1.0,22031444,GBR,M4,Southampton,78.146.13.35,0,"","Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.","","","","","",1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
620367540,12/4/2014 19:04:25,false,1493951245,,12/4/2014 19:00:21,false,clixsense,1.0,6499347,SRB,00,Belgrade,46.240.244.239,0,"","Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.","","","","","",1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
620367540,12/4/2014 19:15:58,false,1493956960,,12/4/2014 19:13:09,false,neodev,1.0,27861332,ARG,05,Cordoba,181.164.199.214,-1,"","Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.","","","","","",1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
620367545,12/4/2014 19:02:45,false,1493950334,,12/4/2014 19:00:28,false,prodege,1.0,22031444,GBR,M4,Southampton,78.146.13.35,0,"","First, although you do an admirable job in demonstrating crowd sourcing might be a good alternative to expert coding, it is not clear what is being compared here - what is meant by ""expert coding"" - as Reviewer 1 notes, this can mean different things. This is mentioned both by reviewer 1 (who is positive about the paper) and reviewer 4 (who recommends reject).","As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","","","","","",1,FALSE,In particular there appear to be three major objections to the paper expressed by the reviewers.,111
620367545,12/4/2014 19:02:53,false,1493950447,,12/4/2014 19:00:14,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","First, although you do an admirable job in demonstrating crowd sourcing might be a good alternative to expert coding, it is not clear what is being compared here - what is meant by ""expert coding"" - as Reviewer 1 notes, this can mean different things. This is mentioned both by reviewer 1 (who is positive about the paper) and reviewer 4 (who recommends reject).","As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","","","","","",1,FALSE,In particular there appear to be three major objections to the paper expressed by the reviewers.,111
620367545,12/4/2014 19:04:11,false,1493951134,,12/4/2014 19:02:47,false,prodege,1.0,22031444,GBR,M4,Southampton,78.146.13.35,0,"","First, although you do an admirable job in demonstrating crowd sourcing might be a good alternative to expert coding, it is not clear what is being compared here - what is meant by ""expert coding"" - as Reviewer 1 notes, this can mean different things. This is mentioned both by reviewer 1 (who is positive about the paper) and reviewer 4 (who recommends reject).","As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","","","","","",1,FALSE,In particular there appear to be three major objections to the paper expressed by the reviewers.,111
620367545,12/4/2014 19:04:25,false,1493951250,,12/4/2014 19:00:21,false,clixsense,1.0,6499347,SRB,00,Belgrade,46.240.244.239,1,"","First, although you do an admirable job in demonstrating crowd sourcing might be a good alternative to expert coding, it is not clear what is being compared here - what is meant by ""expert coding"" - as Reviewer 1 notes, this can mean different things. This is mentioned both by reviewer 1 (who is positive about the paper) and reviewer 4 (who recommends reject).","As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","","","","","",1,FALSE,In particular there appear to be three major objections to the paper expressed by the reviewers.,111
620367545,12/4/2014 19:15:58,false,1493956966,,12/4/2014 19:13:09,false,neodev,1.0,27861332,ARG,05,Cordoba,181.164.199.214,-1,"","First, although you do an admirable job in demonstrating crowd sourcing might be a good alternative to expert coding, it is not clear what is being compared here - what is meant by ""expert coding"" - as Reviewer 1 notes, this can mean different things. This is mentioned both by reviewer 1 (who is positive about the paper) and reviewer 4 (who recommends reject).","As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","","","","","",1,FALSE,In particular there appear to be three major objections to the paper expressed by the reviewers.,111
620367557,12/4/2014 19:08:32,false,1493953558,,12/4/2014 19:07:22,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,0,"","Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened. Given this array of reviews, I would normally seriously consider rejecting the piece.","This would certainly strengthen the persuasiveness of your core arguments in our view. Indeed, we agree with the ""bottom line"" assessment that the technique you propose rivals or is superior to classic content analysis with trained coders and behavioral aggregation schemes.","","","","","",1,FALSE,"Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided.",123
620367557,12/4/2014 19:11:16,false,1493954774,,12/4/2014 19:09:08,false,clixsense,1.0,6499347,SRB,00,Belgrade,46.240.244.239,0,"","Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened. Given this array of reviews, I would normally seriously consider rejecting the piece.","This would certainly strengthen the persuasiveness of your core arguments in our view. Indeed, we agree with the ""bottom line"" assessment that the technique you propose rivals or is superior to classic content analysis with trained coders and behavioral aggregation schemes.","","","","","",1,FALSE,"Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided.",123
620367557,12/4/2014 19:11:32,false,1493954868,,12/4/2014 19:08:04,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened. Given this array of reviews, I would normally seriously consider rejecting the piece.","This would certainly strengthen the persuasiveness of your core arguments in our view. Indeed, we agree with the ""bottom line"" assessment that the technique you propose rivals or is superior to classic content analysis with trained coders and behavioral aggregation schemes.","","","","","",1,FALSE,"Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided.",123
620367559,12/4/2014 19:08:32,false,1493953552,,12/4/2014 19:07:22,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,1,"","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided. Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.","","","","","",1,FALSE,"Given this array of reviews, I would normally seriously consider rejecting the piece.",125
620367559,12/4/2014 19:11:16,false,1493954772,,12/4/2014 19:09:08,false,clixsense,1.0,6499347,SRB,00,Belgrade,46.240.244.239,1,"","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided. Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.","","","","","",1,FALSE,"Given this array of reviews, I would normally seriously consider rejecting the piece.",125
620367559,12/4/2014 19:11:32,false,1493954872,,12/4/2014 19:08:04,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided. Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.","","","","","",1,FALSE,"Given this array of reviews, I would normally seriously consider rejecting the piece.",125
620367574,12/4/2014 19:10:06,false,1493954225,,12/4/2014 19:08:34,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,0,"","My other issue, which I think should be discussed in the conclusion of the paper, is whether the authors believe that crowd-sourcing can work equally well with other types of texts. Manifestos, given their purpose, are written in language ordinary voters can understand.","But if this is to work correctly, experts do have to come up with a set of clear, detailed instructions, and they need to come up with numerous ""gold questions"" to evaluate coder quality. I never got a good sense of how much expert work/time that process took, and whether it was any greater than (for example) the time and effort exerted by Laver and Benoit when they devised, sent out, and aggregated expert questionnaires.","","","","","",2,FALSE,"Is the difference really that great, at least for a one-shot survey?",210
620367574,12/4/2014 19:16:29,false,1493957221,,12/4/2014 19:13:31,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","My other issue, which I think should be discussed in the conclusion of the paper, is whether the authors believe that crowd-sourcing can work equally well with other types of texts. Manifestos, given their purpose, are written in language ordinary voters can understand.","But if this is to work correctly, experts do have to come up with a set of clear, detailed instructions, and they need to come up with numerous ""gold questions"" to evaluate coder quality. I never got a good sense of how much expert work/time that process took, and whether it was any greater than (for example) the time and effort exerted by Laver and Benoit when they devised, sent out, and aggregated expert questionnaires.","","","","","",2,FALSE,"Is the difference really that great, at least for a one-shot survey?",210
620367575,12/4/2014 19:10:06,false,1493954219,,12/4/2014 19:08:34,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,-1,"","Manifestos, given their purpose, are written in language ordinary voters can understand. But what about legislative speeches, which (presumably) contain more technical policy-specific jargon?","I never got a good sense of how much expert work/time that process took, and whether it was any greater than (for example) the time and effort exerted by Laver and Benoit when they devised, sent out, and aggregated expert questionnaires. Is the difference really that great, at least for a one-shot survey?","","","","","",2,FALSE,"My other issue, which I think should be discussed in the conclusion of the paper, is whether the authors believe that crowd-sourcing can work equally well with other types of texts.",211
620367575,12/4/2014 19:16:29,false,1493957224,,12/4/2014 19:13:31,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","Manifestos, given their purpose, are written in language ordinary voters can understand. But what about legislative speeches, which (presumably) contain more technical policy-specific jargon?","I never got a good sense of how much expert work/time that process took, and whether it was any greater than (for example) the time and effort exerted by Laver and Benoit when they devised, sent out, and aggregated expert questionnaires. Is the difference really that great, at least for a one-shot survey?","","","","","",2,FALSE,"My other issue, which I think should be discussed in the conclusion of the paper, is whether the authors believe that crowd-sourcing can work equally well with other types of texts.",211
620367579,12/4/2014 19:10:06,false,1493954228,,12/4/2014 19:08:34,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,-1,"","I suppose what I'm asking, in the interest of making this article somewhat more general, is that the authors make a statement in which they set out the limits of their proposed approach, and/or speculate about the conditions under which expert surveys (or automated content analysis) might be decidedly better than crowd-sourcing.","But what about legislative speeches, which (presumably) contain more technical policy-specific jargon? Or explanatory memoranda written by government ministers that accompany a policy proposal?","","","","","",2,FALSE,Do the authors think that crowd-sourcing would be equally reliable in the coding of those texts?,215
620367579,12/4/2014 19:16:29,false,1493957222,,12/4/2014 19:13:31,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,0,"","I suppose what I'm asking, in the interest of making this article somewhat more general, is that the authors make a statement in which they set out the limits of their proposed approach, and/or speculate about the conditions under which expert surveys (or automated content analysis) might be decidedly better than crowd-sourcing.","But what about legislative speeches, which (presumably) contain more technical policy-specific jargon? Or explanatory memoranda written by government ministers that accompany a policy proposal?","","","","","",2,FALSE,Do the authors think that crowd-sourcing would be equally reliable in the coding of those texts?,215
620367592,12/4/2014 19:08:32,false,1493953557,,12/4/2014 19:07:22,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,1,"","And the cost and time savings for getting results that are just as good, replicable, and include confidence intervals are huge. Three hours (ok, perhaps three months to design and validate) versus years and hundreds of thousands of dollars.",The methods described in this paper are not complicated or inaccessible to the average political scientist. The authors simply scale up a carefully designed coding project by taking advantage of easily available resources.,"","","","","",3,FALSE,"Moreover, they show that simple approaches are as good as more complex ones.",312
620367592,12/4/2014 19:11:16,false,1493954770,,12/4/2014 19:09:08,false,clixsense,1.0,6499347,SRB,00,Belgrade,46.240.244.239,1,"","And the cost and time savings for getting results that are just as good, replicable, and include confidence intervals are huge. Three hours (ok, perhaps three months to design and validate) versus years and hundreds of thousands of dollars.",The methods described in this paper are not complicated or inaccessible to the average political scientist. The authors simply scale up a carefully designed coding project by taking advantage of easily available resources.,"","","","","",3,FALSE,"Moreover, they show that simple approaches are as good as more complex ones.",312
620367592,12/4/2014 19:11:32,false,1493954870,,12/4/2014 19:08:04,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,1,"","And the cost and time savings for getting results that are just as good, replicable, and include confidence intervals are huge. Three hours (ok, perhaps three months to design and validate) versus years and hundreds of thousands of dollars.",The methods described in this paper are not complicated or inaccessible to the average political scientist. The authors simply scale up a carefully designed coding project by taking advantage of easily available resources.,"","","","","",3,FALSE,"Moreover, they show that simple approaches are as good as more complex ones.",312
620367597,12/4/2014 19:08:03,false,1493953274,,12/4/2014 19:04:45,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","This is a serious, mature project. One discussion that I was looking for that was not in the main paper was details about the total time and cost involved in crowdsourcing this project.",Imagine how much farther NSF dollars would go if there were more projects like this. The paper itself is very well researched and written.,"","","","","",3,FALSE,"The authors are quite transparent about the limits of their project, and they do not cut corners in terms of collecting the evidence needed to support their assertions about the limits of expert coding, awareness of the source, and the efficacy of alternative crowd sourcing approaches.",317
620367597,12/4/2014 19:08:54,false,1493953729,,12/4/2014 19:04:27,false,clixsense,1.0,6499347,SRB,00,Belgrade,46.240.244.239,1,"","This is a serious, mature project. One discussion that I was looking for that was not in the main paper was details about the total time and cost involved in crowdsourcing this project.",Imagine how much farther NSF dollars would go if there were more projects like this. The paper itself is very well researched and written.,"","","","","",3,FALSE,"The authors are quite transparent about the limits of their project, and they do not cut corners in terms of collecting the evidence needed to support their assertions about the limits of expert coding, awareness of the source, and the efficacy of alternative crowd sourcing approaches.",317
620367597,12/4/2014 19:12:04,false,1493955049,,12/4/2014 19:10:14,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,1,"","This is a serious, mature project. One discussion that I was looking for that was not in the main paper was details about the total time and cost involved in crowdsourcing this project.",Imagine how much farther NSF dollars would go if there were more projects like this. The paper itself is very well researched and written.,"","","","","",3,FALSE,"The authors are quite transparent about the limits of their project, and they do not cut corners in terms of collecting the evidence needed to support their assertions about the limits of expert coding, awareness of the source, and the efficacy of alternative crowd sourcing approaches.",317
620367598,12/4/2014 19:08:32,false,1493953554,,12/4/2014 19:07:22,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,1,"",One discussion that I was looking for that was not in the main paper was details about the total time and cost involved in crowdsourcing this project. Not just paying the workers but also the time involved for the researchers and for contracting with CrowdFlower?,"The paper itself is very well researched and written. The authors are quite transparent about the limits of their project, and they do not cut corners in terms of collecting the evidence needed to support their assertions about the limits of expert coding, awareness of the source, and the efficacy of alternative crowd sourcing approaches.","","","","","",3,FALSE,"This is a serious, mature project.",318
620367598,12/4/2014 19:11:16,false,1493954771,,12/4/2014 19:09:08,false,clixsense,1.0,6499347,SRB,00,Belgrade,46.240.244.239,1,"",One discussion that I was looking for that was not in the main paper was details about the total time and cost involved in crowdsourcing this project. Not just paying the workers but also the time involved for the researchers and for contracting with CrowdFlower?,"The paper itself is very well researched and written. The authors are quite transparent about the limits of their project, and they do not cut corners in terms of collecting the evidence needed to support their assertions about the limits of expert coding, awareness of the source, and the efficacy of alternative crowd sourcing approaches.","","","","","",3,FALSE,"This is a serious, mature project.",318
620367598,12/4/2014 19:11:32,false,1493954873,,12/4/2014 19:08:04,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,1,"",One discussion that I was looking for that was not in the main paper was details about the total time and cost involved in crowdsourcing this project. Not just paying the workers but also the time involved for the researchers and for contracting with CrowdFlower?,"The paper itself is very well researched and written. The authors are quite transparent about the limits of their project, and they do not cut corners in terms of collecting the evidence needed to support their assertions about the limits of expert coding, awareness of the source, and the efficacy of alternative crowd sourcing approaches.","","","","","",3,FALSE,"This is a serious, mature project.",318
620367603,12/4/2014 19:10:06,false,1493954224,,12/4/2014 19:08:34,false,clixsense,0.7273,26445575,UKR,07,Kharkiv,77.120.139.165,-1,"",The other missing discussion for a lot of people is: will these methods work for my project? The authors simplify their task compared to the CMP - a smart defensible decision.,What should a user expect in terms of the stages of putting a project like this together? What would a grant proposal budget look like?,"","","","","",3,FALSE,"Given that the paper was so transparent in other respects, this was a noteworthy omission.",323
620367603,12/4/2014 19:16:29,false,1493957220,,12/4/2014 19:13:31,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"",The other missing discussion for a lot of people is: will these methods work for my project? The authors simplify their task compared to the CMP - a smart defensible decision.,What should a user expect in terms of the stages of putting a project like this together? What would a grant proposal budget look like?,"","","","","",3,FALSE,"Given that the paper was so transparent in other respects, this was a noteworthy omission.",323
620367607,12/4/2014 19:02:45,false,1493950340,,12/4/2014 19:00:28,false,prodege,1.0,22031444,GBR,M4,Southampton,78.146.13.35,0,"","Is this really the panacea the authors suggest? It would be helpful for the authors to reflect more on the scope of feasible projects, limitations of the worker bee population etc in their conclusion.","The authors simplify their task compared to the CMP - a smart defensible decision. But what if I am involved in the policy agendas project, with its current 19 major topics and 224 subtopics?","","","","","",3,FALSE,Or what if my project crosses languages as in the CMP?,327
620367607,12/4/2014 19:02:53,false,1493950454,,12/4/2014 19:00:14,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","Is this really the panacea the authors suggest? It would be helpful for the authors to reflect more on the scope of feasible projects, limitations of the worker bee population etc in their conclusion.","The authors simplify their task compared to the CMP - a smart defensible decision. But what if I am involved in the policy agendas project, with its current 19 major topics and 224 subtopics?","","","","","",3,FALSE,Or what if my project crosses languages as in the CMP?,327
