_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,pub_scale,orig__golden,post_sentence,pre_sentence,orig_pub_scale,pub_scale_gold,pub_scale_gold_max,pub_scale_gold_min,pub_scale_gold_reason,reviewno,screener,sentence_text,sentenceid
613254924,11/27/2014 15:20:08,false,1485692749,,11/27/2014 15:18:56,false,clixsense,0.8421,27248043,PRT,14,Lisbon,213.30.62.62,1,,"To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.","The reviews, as you can see are quite split on the piece. However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper.",,,,,,1,FALSE,"Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",104
613254924,11/27/2014 15:21:51,false,1485696102,,11/27/2014 15:18:24,false,clixsense,0.9167,22156687,IND,03,Silchar,14.139.217.114,-1,,"To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.","The reviews, as you can see are quite split on the piece. However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper.",,,,,,1,FALSE,"Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",104
613254924,11/27/2014 15:22:37,false,1485697740,,11/27/2014 15:18:56,false,neodev,0.8,19427422,RUS,61,Volgodonsk,79.111.213.214,1,,"To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.","The reviews, as you can see are quite split on the piece. However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper.",,,,,,1,FALSE,"Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",104
613254924,11/27/2014 15:22:38,false,1485697772,,11/27/2014 15:19:23,false,clixsense,0.8824,24330566,IND,02,Hyderabad,202.65.158.5,0,,"To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.","The reviews, as you can see are quite split on the piece. However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper.",,,,,,1,FALSE,"Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",104
613254924,11/27/2014 15:29:09,false,1485710993,,11/27/2014 15:24:48,false,neodev,1.0,21092833,VNM,20,Ho Chi Minh City,113.22.247.209,1,,"To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.","The reviews, as you can see are quite split on the piece. However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper.",,,,,,1,FALSE,"Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",104
613254925,11/27/2014 15:38:17,false,1485729580,,11/27/2014 15:37:02,false,neodev,0.875,29006697,IND,25,Chennai,117.241.67.217,0,,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",,,,,,1,FALSE,"To be quite frank, this was very difficult decision for us.",105
613254925,11/27/2014 15:39:58,false,1485732867,,11/27/2014 15:37:25,false,neodev,0.8333,13923091,IDN,04,Jakarta,202.73.225.111,-1,,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",,,,,,1,FALSE,"To be quite frank, this was very difficult decision for us.",105
613254925,11/27/2014 15:40:03,false,1485732942,,11/27/2014 15:37:55,false,neodev,0.7692,30578566,PHL,D9,Manila,49.149.29.6,0,,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",,,,,,1,FALSE,"To be quite frank, this was very difficult decision for us.",105
613254925,11/27/2014 15:40:20,false,1485733607,,11/27/2014 15:37:45,false,clixsense,0.8421,27248043,PRT,14,Lisbon,213.30.62.62,0,,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",,,,,,1,FALSE,"To be quite frank, this was very difficult decision for us.",105
613254925,11/27/2014 15:40:58,false,1485734715,,11/27/2014 15:37:43,false,neodev,1.0,30571937,GRC,35,Athens,195.134.64.25,-2,,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",,,,,,1,FALSE,"To be quite frank, this was very difficult decision for us.",105
613254925,11/27/2014 15:41:19,false,1485735244,,11/27/2014 15:37:31,false,clixsense,0.8824,24330566,IND,02,Hyderabad,202.65.158.5,-1,,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.","However after a great deal of thought and discussion with my colleagues on the editorial team,  we believe that there is considerable  potential to this paper. Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration.",,,,,,1,FALSE,"To be quite frank, this was very difficult decision for us.",105
613254926,11/27/2014 15:43:58,false,1485740777,,11/27/2014 15:42:23,false,neodev,0.8333,13923091,IDN,04,Jakarta,202.73.225.48,-1,,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.",,,,,,1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
613254926,11/27/2014 15:44:23,false,1485741527,,11/27/2014 15:42:05,false,neodev,0.875,29006697,IND,25,Chennai,117.241.67.217,-1,,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.",,,,,,1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
613254926,11/27/2014 15:44:25,false,1485741591,,11/27/2014 15:42:06,false,clixsense,0.9091,28232835,IND,13,Kollam,117.208.228.21,1,,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.",,,,,,1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
613254926,11/27/2014 15:45:23,false,1485743358,,11/27/2014 15:42:07,false,neodev,0.8667,30623711,KAZ,12,Karaganda,2.132.177.192,0,,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.",,,,,,1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
613254926,11/27/2014 15:45:44,false,1485744287,,11/27/2014 15:41:53,false,neodev,0.9,24291759,NPL,00,Kathmandu,113.199.152.79,-1,,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.","Thus we want to give you an opportunity to address the issues raised by the reviewers, and  would like to invite you to revise and resubmit your paper ""Crowd-sourced Coding of Political Texts"" (APSR-D-14-00400) for further consideration. To be quite frank, this was very difficult decision for us.",,,,,,1,FALSE,"The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",106
613254927,11/27/2014 15:43:58,false,1485740779,,11/27/2014 15:42:23,false,neodev,0.8333,13923091,IDN,04,Jakarta,202.73.225.48,-2,,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper. As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"".","To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",,,,,,1,FALSE,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",107
613254927,11/27/2014 15:44:23,false,1485741523,,11/27/2014 15:42:05,false,neodev,0.875,29006697,IND,25,Chennai,117.241.67.217,-2,,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper. As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"".","To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",,,,,,1,FALSE,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",107
613254927,11/27/2014 15:45:23,false,1485743357,,11/27/2014 15:42:07,false,neodev,0.8667,30623711,KAZ,12,Karaganda,2.132.177.192,0,,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper. As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"".","To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",,,,,,1,FALSE,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",107
613254927,11/27/2014 15:45:44,false,1485744284,,11/27/2014 15:41:53,false,neodev,0.9,24291759,NPL,00,Kathmandu,113.199.152.79,-2,,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper. As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"".","To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",,,,,,1,FALSE,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",107
613254927,11/27/2014 16:34:23,false,1485843873,,11/27/2014 16:32:07,false,clixsense,0.7778,30301541,MAR,45,Casablanca,41.251.181.128,-2,,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper. As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"".","To be quite frank, this was very difficult decision for us. The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative.",,,,,,1,FALSE,"Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",107
613254928,11/27/2014 15:37:19,false,1485727837,,11/27/2014 15:35:06,false,neodev,0.7692,28936398,SRB,02,Novi Sad,93.86.77.171,-1,,"As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",,,,,,1,FALSE,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.",108
613254928,11/27/2014 15:37:33,false,1485728245,,11/27/2014 15:34:24,false,neodev,0.7778,27957416,IND,07,Delhi,59.180.145.251,0,,"As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",,,,,,1,FALSE,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.",108
613254928,11/27/2014 15:37:42,false,1485728469,,11/27/2014 15:36:37,false,clixsense,0.8421,27248043,PRT,14,Lisbon,213.30.62.62,1,,"As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",,,,,,1,FALSE,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.",108
613254928,11/27/2014 15:46:45,false,1485746190,,11/27/2014 15:42:16,false,clixsense,1.0,30157456,VEN,"","",190.77.253.3,0,,"As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",,,,,,1,FALSE,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.",108
613254928,11/27/2014 16:33:34,false,1485841944,,11/27/2014 16:31:24,false,neodev,0.9167,27790533,IND,25,Chennai,182.65.225.144,0,,"As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"". However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR.","The reviews, at best are split with reviewers 1 and 2 rather positive about the piece (although much of the their positive assessments are based on the potential important impact of the paper) whereas reviewers 3, 4, and 5 are rather negative. Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions.",,,,,,1,FALSE,"Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.",108
613254929,11/27/2014 15:41:50,false,1485736266,,11/27/2014 15:40:05,false,neodev,0.7692,30578566,PHL,"","",49.149.63.206,2,,"However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR. In particular there appear to be three major objections to the paper expressed by the reviewers.","Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.",,,,,,1,FALSE,"As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"".",109
613254929,11/27/2014 15:42:03,false,1485736701,,11/27/2014 15:40:00,false,neodev,0.875,29006697,IND,25,Chennai,117.241.67.217,2,,"However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR. In particular there appear to be three major objections to the paper expressed by the reviewers.","Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.",,,,,,1,FALSE,"As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"".",109
613254929,11/27/2014 15:42:20,false,1485737296,,11/27/2014 15:40:17,false,neodev,0.8333,13923091,IDN,04,Jakarta,202.73.225.48,1,,"However they all indicate, even the more positive reviewers, that there is great room for improvement, and that much more work needs to be done in order for this piece to be ready for the APSR. In particular there appear to be three major objections to the paper expressed by the reviewers.","Reviewers 3 and 4 recommend rejection of the paper, and reviewer 5 recommends very major revisions. Despite these differences in judgments, the reviewers are actually remarkably similar in their assessments, both positive and negative, about the paper.",,,,,,1,FALSE,"As to the positives, all of the reviewers see great potential to this piece, and see it as potentially having an enormously important transformative effect on how we go about the business of ""coding"".",109
